Lon,Lat,Populations
128.531399,35.83704053,339.24
128.5413156,35.83334874,333.48
128.5324943,35.83612956,331.43
128.5446485,35.83422138,324.47
128.5369109,35.83518996,321.97
128.5369226,35.83609143,311.92
128.5479696,35.83419246,310.79
128.5391485,35.83697377,288.61
128.5380062,35.83427894,283.2
128.5468981,35.83690651,278.84
128.5336014,35.83612004,276.45
128.5457555,35.83421175,274.6
128.5313756,35.8352376,274.4
128.5424226,35.83333914,251.07
128.532506,35.83703103,249.03
128.5390897,35.83246643,245.95
128.5358155,35.83610098,243.12
128.5446249,35.83241845,222.7
128.5302569,35.83434562,218.55
128.5324827,35.83522809,218.48
128.5391132,35.83426937,218.39
128.5413274,35.8342502,216.33
128.5446839,35.83692578,209.81
128.542458,35.83604354,205.57
128.537971,35.83157453,185.66
128.5402203,35.83425979,176.16
128.5346968,35.83520905,176
128.5357804,35.83339657,169.43
128.5357687,35.8324951,168.18
128.5358038,35.83519951,165.97
128.5291848,35.83705952,165.09
128.5302685,35.83524709,165.08
128.5424108,35.83243767,159.53
128.5401968,35.83245686,158.75
128.5468626,35.83420211,156.52
128.5435296,35.83332953,154.16
128.5357921,35.83429804,150.86
128.5335897,35.83521857,144.75
128.5424344,35.83424061,142.3
128.536864,35.83158409,141.2
128.541292,35.8315458,135.94
128.5291731,35.83615805,132.3
128.545791,35.83691615,128.17
128.5346617,35.83250464,124.68
128.5479815,35.83509393,122.67
128.5479933,35.83599539,117.07
128.539078,35.83156497,112.07
128.5346734,35.83340611,101.7
128.5347085,35.83611051,99.55
128.5457673,35.83511322,93.25
128.5413038,35.83244727,93.14
128.5291615,35.83525658,92.37
128.5446603,35.83512284,91.04
128.5402438,35.83606273,90.78
128.5446721,35.83602431,89.3
128.5468744,35.83510358,87.78
128.538018,35.8351804,85.57
128.533578,35.8343171,83.52
128.5368523,35.83068262,83.32
128.5346851,35.83430758,81.43
128.5380297,35.83608187,76.77
128.5335547,35.83251417,73.16
128.540185,35.83155539,66.51
128.5423754,35.82973327,66.12
128.5379593,35.83067306,63.49
128.5391368,35.8360723,62.61
128.5457792,35.83601468,57.01
128.539125,35.83517084,56.84
128.5435178,35.83242806,56.38
128.5335663,35.83341563,55.77
128.543565,35.83603393,50.65
128.5468862,35.83600504,48.88
128.5390662,35.8306635,48.47
128.5413391,35.83515167,47.21
128.5280661,35.83616752,46.85
128.5435414,35.834231,46.08
128.5423636,35.8288318,43.49
128.5402321,35.83516126,42.51
128.531364,35.83433613,41.48
128.5401497,35.82885099,39.17
128.542399,35.83153621,37.09
128.5401615,35.82975245,37.01
128.5412685,35.82974287,32.86
128.5401732,35.83065392,30.24
128.5412567,35.8288414,29.41
128.5412802,35.83064433,26.74
128.5424462,35.83514207,24.36
128.5379475,35.8297716,23.65
128.5435532,35.83513246,22.54
128.5390427,35.82886056,22.13
128.5412214,35.826137,19.76
128.5412449,35.82793993,17.58
128.5423872,35.83063474,16.15
128.5423283,35.8261274,16.12
128.5423401,35.82702887,15.82
128.5434824,35.82972366,13.47
128.5412331,35.82703846,9.8
128.543506,35.8315266,9.12
128.5401379,35.82794952,6.58
128.5390545,35.82976203,6.37
128.5434942,35.83062513,6.14
128.5423518,35.82793034,5.44
128.5401262,35.82704805,1.17
128.5727007,35.86192282,1687.16
128.5582443,35.85754322,1386.96
128.5638051,35.85929724,1151.5
128.5715932,35.86193271,1106.42
128.5726885,35.86102137,1050.05
128.573808,35.86191293,1036.56
128.5649246,35.86018888,856.68
128.5737959,35.86101148,803.06
128.5737837,35.86011002,798.26
128.5615904,35.85931683,779.04
128.5626978,35.85930704,752.46
128.5582323,35.85664176,680.74
128.5693663,35.86105099,653.19
128.5648281,35.85297723,608.61
128.566032,35.86017906,607.48
128.5648402,35.85387868,555.94
128.5715811,35.86103125,526.75
128.5593516,35.85753346,516.43
128.5659354,35.85296741,497.85
128.5649125,35.85928742,493.93
128.5704858,35.86194258,449.78
128.5582562,35.85844468,416.19
128.5637329,35.85388849,413.02
128.560471,35.85842515,405.8
128.5615784,35.85841537,403.34
128.5704737,35.86104113,389.63
128.5648161,35.85207577,387.22
128.5637208,35.85298704,383.21
128.5737716,35.85920857,359.15
128.5593636,35.85843492,317.19
128.5659475,35.85386887,315.68
128.560459,35.85752369,309.49
128.5736743,35.85199694,302.82
128.563757,35.85569141,301.58
128.5682589,35.86106084,293.84
128.5593276,35.85573054,285.95
128.5737472,35.85740566,273.59
128.5604229,35.85481932,271.16
128.5648764,35.85658305,267.05
128.5671394,35.86016923,265.62
128.5737351,35.85650421,260.74
128.5637449,35.85478995,251.3
128.5626376,35.85479975,248.87
128.5737594,35.85830712,246.67
128.5726764,35.86011992,245.66
128.5626497,35.85570121,233.63
128.5593396,35.856632,233.38
128.5736622,35.85109548,232.47
128.5726521,35.85831701,223.2
128.5659234,35.85206595,217.41
128.5659837,35.85657323,216.34
128.5648643,35.8556816,214.62
128.5649005,35.85838597,208.82
128.5648522,35.85478014,204.67
128.5626857,35.85840558,200.52
128.5670427,35.85295758,177.89
128.5615303,35.85480954,165.14
128.5736986,35.85379985,164.37
128.5637088,35.85208558,163.44
128.5682468,35.86015939,161.25
128.571569,35.8601298,159.04
128.5681984,35.85655356,152.57
128.5648884,35.85748451,147.7
128.5737108,35.8547013,146.32
128.5637931,35.85839578,146.27
128.563769,35.85659286,145.12
128.5626256,35.85389829,141.25
128.5659717,35.85567178,135.18
128.5736865,35.85289839,131.99
128.5615063,35.85300662,127.57
128.5725671,35.85200683,125.14
128.5593157,35.85482909,124.94
128.5725913,35.85380974,124.76
128.567079,35.85566195,124.1
128.5659596,35.85477032,119.91
128.5726642,35.85921846,116.67
128.5660199,35.8592776,116.27
128.5671514,35.86107068,114.26
128.560435,35.85572078,113.41
128.5726399,35.85741555,112.52
128.5715447,35.85832689,112.43
128.5615423,35.855711,106.86
128.5626737,35.85750412,106.68
128.5726156,35.85561265,106.19
128.5725792,35.85290828,103.54
128.5703888,35.85473094,98.39
128.5659958,35.85747469,95.25
128.560447,35.85662223,92.35
128.5704615,35.86013967,92.25
128.5615663,35.85751391,91.4
128.5615183,35.85390808,88.94
128.5693542,35.86014953,88.49
128.5726035,35.85471119,87.92
128.567091,35.8565634,86.49
128.5692815,35.8547408,86.05
128.5671273,35.85926777,81.47
128.5682105,35.85745502,81.03
128.5703767,35.85382949,80.71
128.5737229,35.85560275,78.35
128.563781,35.85749432,77.04
128.5670306,35.85205612,76.09
128.571484,35.85381962,74.35
128.5726278,35.8565141,70.02
128.5626617,35.85660266,69.81
128.5671031,35.85746486,68.2
128.5615543,35.85661245,66.15
128.5714719,35.85291816,61.55
128.5681742,35.85475065,60.44
128.5681863,35.85565211,59.27
128.5693058,35.85654371,58.87
128.5660079,35.85837615,55.04
128.5703646,35.85292803,54.53
128.5704009,35.8556324,51.99
128.5626136,35.85299683,49.39
128.5715326,35.85742544,48.46
128.5704131,35.85653385,47.95
128.5715568,35.85922834,47.95
128.5715083,35.85562253,46.17
128.5715204,35.85652398,43.83
128.5670669,35.85476049,43.36
128.5704252,35.85743531,42.22
128.5670548,35.85385904,41.2
128.5682347,35.85925793,41.18
128.5693179,35.85744517,41.13
128.5671152,35.85836632,39.53
128.5659113,35.85116449,39.07
128.5692694,35.85383935,38.73
128.5692936,35.85564226,38.4
128.5604109,35.85391786,36.42
128.5714962,35.85472107,33.99
128.564804,35.85117431,31.8
128.5704494,35.85923822,31.48
128.5693421,35.85924808,31.08
128.5704373,35.85833676,29.14
128.5682226,35.85835647,28.99
128.5626015,35.85209538,28.62
128.5692573,35.85293789,28.12
128.5658992,35.85026304,26.71
128.56933,35.85834662,23.65
128.56815,35.85294774,23.17
128.5681621,35.8538492,22.83
128.564792,35.85027285,22.47
128.5670186,35.85115467,10.07
128.5681379,35.85204628,4.53
128.5692452,35.85203643,1.61
128.5504571,35.85490687,2522.88
128.5493497,35.85491654,1979.04
128.5515763,35.85579864,1691.29
128.5571369,35.85755297,1672.37
128.5493378,35.85401508,1223.31
128.5482306,35.85402475,1181.12
128.5515644,35.85489718,1043.85
128.5526836,35.85578894,848.67
128.5526717,35.85488748,833.82
128.5504452,35.8540054,762.97
128.553791,35.85577924,703.32
128.5549103,35.85667098,638.81
128.5560176,35.85666125,611.54
128.5560296,35.85756271,503.31
128.5548983,35.85576952,466.03
128.5515525,35.85399572,446.42
128.5538029,35.85668069,398.53
128.549326,35.85311362,394.03
128.5571249,35.85665151,374.9
128.5482187,35.85312329,362.49
128.5537671,35.85397631,346.76
128.5582203,35.8557403,341.54
128.5593157,35.85482909,340.79
128.5537791,35.85487777,299.38
128.5559578,35.85215395,294.44
128.5559459,35.85125249,261.04
128.5603989,35.8530164,246.1
128.5603869,35.85211494,228.91
128.5570411,35.85034129,211.47
128.5570651,35.85214421,210.35
128.5559698,35.85305541,194.4
128.5582323,35.85664176,189.36
128.557089,35.85394713,188.41
128.5593276,35.85573054,185.59
128.5504333,35.85310394,175.72
128.5559339,35.85035103,175.22
128.5604109,35.85391786,172.53
128.5514573,35.84678403,165.25
128.5548386,35.85126222,164.94
128.5603749,35.85121348,156.27
128.5526598,35.85398602,151.6
128.5581963,35.85393739,150.97
128.5548506,35.85216368,143.74
128.5548864,35.85486806,141.16
128.5560056,35.85575979,139.12
128.5582083,35.85483884,135.28
128.5570531,35.85124275,133.84
128.5614942,35.85210516,130.63
128.557077,35.85304567,124.52
128.5548267,35.85036076,114.27
128.5615063,35.85300662,108.15
128.5592797,35.85212471,104.2
128.5548744,35.8539666,97.95
128.5581604,35.85123301,89.97
128.5537552,35.85307485,86.95
128.5614822,35.85120371,86.2
128.555922,35.84944957,85.23
128.5493141,35.85221216,83.9
128.5592917,35.85302617,83.58
128.5481712,35.84951744,80.66
128.5571129,35.85575005,79.89
128.5581844,35.85303593,79.64
128.5559817,35.85395687,79.05
128.5559937,35.85485833,77.01
128.5581484,35.85033155,75.54
128.5592677,35.85122325,74.06
128.5525645,35.84677433,62.47
128.5525526,35.84587287,61.23
128.5548625,35.85306514,58.07
128.5581724,35.85213447,56.69
128.5515406,35.85309426,55.46
128.5570292,35.84943983,51.16
128.557101,35.85484859,50.73
128.5537313,35.85127193,50.18
128.5514692,35.84768549,47.93
128.5593037,35.85392763,45.19
128.5592557,35.85032179,41.73
128.5526479,35.85308456,41.01
128.5536717,35.84676463,38.73
128.5537433,35.85217339,37.42
128.552636,35.8521831,36.44
128.548195,35.85132036,36.41
128.5482068,35.85222182,30.19
128.5536598,35.84586317,29.87
128.5636967,35.85118412,28.94
128.5603629,35.85031202,28.42
128.5492666,35.84860631,28.19
128.5537194,35.85037047,26.34
128.5525764,35.84767579,26.29
128.5504214,35.85220248,25.8
128.5614582,35.84940079,24.78
128.5526121,35.85038018,22.93
128.552624,35.85128164,21.95
128.5614702,35.85030225,20.83
128.5548028,35.84855784,20.52
128.5625895,35.85119392,20.03
128.5492785,35.84950777,19.5
128.5547789,35.84675491,18.35
128.5592437,35.84942033,16.55
128.5603509,35.84941057,16.42
128.5592317,35.84851887,16.24
128.5581364,35.84943009,15.23
128.5570172,35.84853837,15.19
128.5548147,35.8494593,15.06
128.5481831,35.8504189,13.77
128.5603389,35.84850911,12.37
128.55591,35.84854811,11.84
128.5625654,35.849391,10.67
128.5547909,35.84765637,10.63
128.5626015,35.85209538,10.18
128.5536956,35.84856755,10.15
128.5515168,35.85129133,10.1
128.5503738,35.84859664,10.07
128.564804,35.85117431,9.72
128.5581245,35.84852863,9.69
128.5537075,35.84946901,8.31
128.5525883,35.84857726,8.26
128.5515287,35.8521928,8.04
128.5581125,35.84762717,7.53
128.554767,35.84585345,7.3
128.5536836,35.84766609,7.09
128.5526002,35.84947872,7.06
128.5625775,35.85029246,6.93
128.5493022,35.8513107,5.6
128.5558861,35.84674519,5.26
128.5558981,35.84764665,4.98
128.564792,35.85027285,4.32
128.5504095,35.85130102,3.36
128.5515049,35.85038987,3.23
128.5570053,35.84763691,2.45
128.5492903,35.85040923,2.42
128.5503976,35.85039956,0.97
128.5514811,35.84858695,0.96
128.5503857,35.8494981,0.15
128.551493,35.84948841,0.1
128.5354408,35.80725384,5581.07
128.5354525,35.80815531,4940.38
128.5365475,35.8072443,2444.05
128.5343342,35.80726336,2250.52
128.5354291,35.80635236,1945.36
128.5310025,35.80639041,1905.02
128.5354642,35.80905678,1441.38
128.5321091,35.80638091,1437.03
128.5454008,35.80716763,1130.93
128.5309909,35.80548894,1072.86
128.5321208,35.80728239,1067.4
128.5332275,35.80727288,972.64
128.5387491,35.80632372,949.54
128.5453772,35.80536469,935.18
128.5487208,35.80713871,930.18
128.5343459,35.80816484,927.01
128.5508748,35.80261204,903.43
128.5365592,35.80814577,896.41
128.5353706,35.801845,890.01
128.5508867,35.80351351,821.02
128.545389,35.80626616,818.81
128.5376542,35.80723475,754.45
128.5431757,35.80628539,753.2
128.5320975,35.80547944,744.99
128.5376073,35.80362886,727.58
128.5364772,35.80183546,725.79
128.5519814,35.80260236,724.32
128.5310142,35.80729188,696.18
128.5442942,35.80717725,695.02
128.5343225,35.80636189,685.17
128.5375956,35.80272739,678.04
128.5365358,35.80634283,671.42
128.547626,35.80804983,663.51
128.5442706,35.80537431,612.98
128.5364889,35.80273693,600.12
128.5519933,35.80350383,579.59
128.5376659,35.80813622,547.6
128.5353823,35.80274647,531.28
128.5442588,35.80447284,525.99
128.5365006,35.80363841,491.48
128.5464957,35.80625653,490.45
128.5453654,35.80446322,490.13
128.5442824,35.80627578,479.43
128.5431875,35.80718686,474.18
128.5431639,35.80538392,468.62
128.5465193,35.80805947,434.1
128.5420926,35.80809793,425.3
128.5454126,35.8080691,406.84
128.5354759,35.80995825,390.87
128.5465075,35.807158,381.14
128.535394,35.80364794,378.5
128.5398558,35.80631415,377.7
128.5298958,35.8063999,376.04
128.5476142,35.80714836,373.41
128.5431993,35.80808833,367.12
128.5376425,35.80633328,363.11
128.5332392,35.80817435,355.59
128.5332158,35.80637141,354.14
128.544306,35.80807872,352.18
128.537619,35.80453033,348.62
128.5486023,35.79812402,345.55
128.5464839,35.80535506,337.01
128.5332041,35.80546993,316.88
128.5387608,35.80722519,312.02
128.5354174,35.80545089,311.12
128.5387256,35.80452078,307.09
128.548709,35.80623724,303.5
128.54978,35.80352318,300.4
128.5364655,35.80093399,295.11
128.5486142,35.79902549,294.74
128.5453536,35.80356175,293.41
128.542069,35.80629499,292.34
128.5487327,35.80804018,287.03
128.553088,35.80259267,272.56
128.5498156,35.80622758,252.87
128.5343108,35.80546042,252.87
128.5354057,35.80454942,246.98
128.5508985,35.80441498,232.77
128.5331925,35.80456846,228.02
128.5376776,35.80903769,226.36
128.5409624,35.80630457,224.13
128.5298842,35.80549842,219.88
128.5398675,35.80721562,217.36
128.5420808,35.80719646,216.64
128.544247,35.80357137,212.91
128.5498275,35.80712905,212.4
128.5474958,35.79813366,210.42
128.5375838,35.80182592,209.01
128.5497682,35.80262171,208.77
128.5485905,35.79722255,206.37
128.5365124,35.80453988,204.61
128.5299075,35.80730137,203.73
128.5342991,35.80455894,203.65
128.5320858,35.80457797,202.4
128.5365709,35.80904724,201.5
128.5409742,35.80720605,199.62
128.5530999,35.80349414,193.35
128.5608941,35.8070319,192.89
128.5287892,35.80640937,188.66
128.5321325,35.80818386,185.13
128.528824,35.8091138,183.81
128.5508629,35.80171057,183.73
128.5342757,35.802756,182.53
128.5343576,35.80906631,176.19
128.5288008,35.80731085,169.13
128.5475905,35.80534542,168.71
128.5375721,35.80092444,162.11
128.547484,35.79723219,161.66
128.539844,35.80541268,158.41
128.5497919,35.80442465,157.9
128.5288124,35.80821232,157.34
128.5442352,35.8026699,156.39
128.5519695,35.80170089,154.17
128.5398793,35.8081171,154.02
128.5310375,35.80909483,152.35
128.5376307,35.80543181,152.35
128.5498038,35.80532612,152.28
128.5321441,35.80908533,151.89
128.5342874,35.80365747,150.48
128.5387373,35.80542225,149.97
128.5420573,35.80539352,145.31
128.5277058,35.80822179,144.71
128.5387843,35.80902814,144.7
128.5497207,35.79901583,143.39
128.546472,35.80445359,142.53
128.5520051,35.8044053,137.24
128.5475076,35.79903513,133.81
128.5310258,35.80819336,131.54
128.5475787,35.80444395,118.24
128.5277174,35.80912326,118.2
128.5331808,35.80366699,115.55
128.5453299,35.80175881,115.55
128.540986,35.80810752,113.6
128.5476023,35.80624689,110.25
128.5409507,35.8054031,109.56
128.5365241,35.80544135,107.56
128.5486971,35.80533577,105.93
128.5464602,35.80355212,104.68
128.5497563,35.80172024,100.81
128.5497089,35.79811436,100.47
128.5664153,35.80608147,99.49
128.5653087,35.80609128,97.79
128.5620008,35.80702212,96.83
128.548626,35.79992696,94.86
128.5332508,35.80907583,92.83
128.5387726,35.80812666,90.65
128.5763629,35.80509124,87.6
128.5708298,35.80514066,87.32
128.5697231,35.80515051,85.85
128.5397853,35.80090532,85.59
128.5299191,35.80820284,84.83
128.5752563,35.80510114,84.46
128.5474721,35.79633072,84
128.573043,35.80512092,82.28
128.5719364,35.80513079,82.06
128.5741497,35.80511104,81.38
128.5408683,35.7990928,80.05
128.5299307,35.80910432,79.44
128.5386904,35.80181636,79.2
128.5453418,35.80266028,78.12
128.5631074,35.80701234,75.3
128.5485786,35.79632108,75.22
128.5386787,35.80091489,74.43
128.5463893,35.7981433,74.3
128.5531118,35.80439561,72.68
128.564202,35.80610108,71.31
128.5397735,35.80000385,69.61
128.5774695,35.80508133,68.83
128.567522,35.80607165,67.14
128.5453181,35.80085734,67
128.5741618,35.8060125,66.07
128.5463774,35.79724183,62.73
128.5431521,35.80448245,60.58
128.5453063,35.79995587,59.55
128.5697352,35.80605197,58.81
128.5608222,35.8016231,58.02
128.5664273,35.80698293,57.78
128.5497326,35.7999173,57.56
128.5463656,35.79634036,57.49
128.5642141,35.80700255,56.99
128.539797,35.80180679,56.68
128.5387139,35.8036193,56.2
128.5586808,35.80705141,55.65
128.5486853,35.80443431,54.25
128.5442234,35.80176843,53.27
128.5387021,35.80271783,52.36
128.5320741,35.80367649,50.64
128.549697,35.79721289,50.31
128.5485668,35.79541961,49.73
128.5452945,35.7990544,49.09
128.5441762,35.79816254,48.56
128.5752685,35.80600261,47.94
128.5419513,35.79728027,47.52
128.5530761,35.8016912,47.1
128.5686165,35.80516035,46.79
128.5730551,35.80602238,46.48
128.5575741,35.80706115,45.25
128.5675099,35.80517018,44.56
128.5541946,35.80258297,43.53
128.5464129,35.79994624,43.46
128.5497445,35.80081877,42.98
128.5343692,35.80996778,42.9
128.5719485,35.80603226,42.56
128.539891,35.80901857,42.4
128.5708419,35.80604212,42.09
128.5686286,35.80606182,41.98
128.5408801,35.79999427,41.85
128.5331691,35.80276551,41.49
128.5398322,35.80451121,41.17
128.5419631,35.79818174,40.24
128.5509104,35.80531645,38.65
128.5398087,35.80270827,38.57
128.5586688,35.80614994,34.5
128.5365826,35.80994871,33.24
128.5653207,35.80699275,32.79
128.5575024,35.80165235,32.78
128.5464011,35.79904477,32.78
128.5452827,35.79815293,32.73
128.5597874,35.80704166,32.03
128.5542065,35.80348444,31.35
128.5496733,35.79540995,30.55
128.5586329,35.80344554,30.42
128.5452709,35.79725146,30.41
128.5430579,35.79727068,29.78
128.544188,35.79906401,27.63
128.5496852,35.79631142,27.48
128.5419749,35.79908322,27.39
128.5553012,35.80257327,27.22
128.5785762,35.8050714,26.18
128.5608102,35.80072163,25.82
128.5474603,35.79542925,25.42
128.5509223,35.80621791,25.13
128.5475195,35.7999366,23.82
128.550851,35.8008091,23.21
128.5664032,35.80518001,22.81
128.5763751,35.8059927,22.73
128.5486734,35.80353284,22.42
128.5485549,35.79451814,21.8
128.5464247,35.80084771,21.62
128.5619888,35.80612066,21.58
128.558597,35.80074114,21.29
128.5619767,35.80521919,20.1
128.5575621,35.80615968,19.71
128.5519576,35.80079942,19.69
128.5408566,35.79819133,19.62
128.5486379,35.80082843,19.54
128.5542184,35.80438591,19.13
128.5575263,35.80345528,18.9
128.5541708,35.80078004,18.81
128.5597036,35.80073139,18.69
128.5641659,35.80339669,18.68
128.5541589,35.79987857,18.67
128.5409389,35.80450163,18.41
128.5564077,35.80256355,17.87
128.5486616,35.80263137,17.72
128.5441644,35.79726107,16.81
128.5520408,35.8071097,16.75
128.5630954,35.80611088,16.73
128.5652726,35.80338689,16.13
128.5608821,35.80613043,15.52
128.5530642,35.80078974,15.46
128.5486497,35.8017299,15.28
128.5563958,35.80166208,14.79
128.5408918,35.80089575,14.6
128.5452591,35.79634998,13.89
128.5552535,35.79896739,13.78
128.5564316,35.80436648,13.25
128.5496614,35.79450848,13.19
128.5652605,35.80248543,13.18
128.5597275,35.80253433,12.65
128.5553608,35.8070806,12.38
128.552017,35.80530677,12.34
128.555325,35.8043762,12.15
128.5419866,35.79998469,12.06
128.5630713,35.80430795,12.02
128.5508273,35.79900616,11.63
128.5564674,35.80707088,11.62
128.5419984,35.80088616,11.44
128.5419395,35.7963788,11.36
128.5463538,35.79543889,11.33
128.5553131,35.80347473,11.09
128.5542423,35.80618884,10.59
128.5397618,35.79910238,10.24
128.5608341,35.80252457,10.09
128.5552892,35.8016718,9.81
128.5542542,35.80709031,9.61
128.5694211,35.7826138,9.6
128.5564555,35.80616941,9.54
128.5475668,35.80354248,9.34
128.5474485,35.79452778,9.27
128.5420455,35.80449204,9.08
128.5619287,35.80161333,9.06
128.5398205,35.80360974,9.01
128.5431404,35.80358098,8.14
128.5630834,35.80520941,7.72
128.5520289,35.80620823,7.66
128.5508154,35.79810469,7.61
128.5541827,35.80168151,7.57
128.5376894,35.80993917,7.53
128.5597754,35.80614019,7.49
128.5630593,35.80340648,7.46
128.5574904,35.80075088,7.13
128.567534,35.80697311,7.06
128.5430932,35.79997509,6.92
128.5586449,35.80434701,6.85
128.5553489,35.80617913,6.78
128.554147,35.7989771,6.59
128.5508392,35.79990763,6.38
128.5442116,35.80086696,6.19
128.5430696,35.79817215,6.05
128.5431286,35.80267951,6.02
128.5597635,35.80523873,5.92
128.5608701,35.80522896,5.78
128.5386669,35.80001342,5.7
128.5574427,35.79714501,5.56
128.5409977,35.80900899,5.48
128.5464484,35.80265065,5.4
128.5619167,35.80071187,5.19
128.564178,35.80429816,5.16
128.5564435,35.80526795,4.94
128.5530523,35.79988827,4.86
128.5430814,35.79907362,4.85
128.5586568,35.80524848,4.62
128.5730673,35.80692385,4.61
128.5531356,35.80619854,4.58
128.544129,35.79455666,4.48
128.5619647,35.80431773,4.39
128.5531475,35.80710001,4.36
128.5652846,35.80428835,4.21
128.5530404,35.7989868,4.17
128.5496377,35.79270545,4.11
128.5563481,35.79805621,3.97
128.5464366,35.80174918,3.96
128.5694332,35.78351527,3.95
128.5507205,35.79089284,3.85
128.5518388,35.79178464,3.82
128.5409271,35.80360016,3.75
128.5496496,35.79360697,3.7
128.5540041,35.78815938,3.68
128.5420102,35.80178763,3.63
128.5529333,35.79087348,3.45
128.5507442,35.79269578,3.43
128.5552654,35.79986886,3.41
128.5862611,35.80049436,3.36
128.5485431,35.79361662,3.32
128.5851423,35.79960289,3.28
128.5441526,35.7963596,3.27
128.5862734,35.80139582,3.22
128.5697473,35.80695344,3.2
128.569409,35.78171234,3.19
128.5817983,35.79782989,3.18
128.540786,35.7927824,3.15
128.5496259,35.79180398,3.14
128.5564197,35.80346501,3.09
128.5452473,35.79544851,3.09
128.5552415,35.79806593,3.03
