Lon,Lat,Populations
128.5552415,35.79806593,2.96
128.5431168,35.80177803,2.93
128.5519219,35.79809502,2.92
128.570854,35.80694358,2.88
128.5652966,35.80518982,2.87
128.5608461,35.80342603,2.83
128.5719607,35.80693372,2.8
128.5686407,35.80696328,2.69
128.5507323,35.79179431,2.68
128.5851668,35.80140581,2.62
128.5550866,35.78634674,2.62
128.5463302,35.7936359,2.62
128.554016,35.78906085,2.58
128.5519338,35.79899649,2.55
128.5529095,35.78907054,2.54
128.5441998,35.79996548,2.54
128.5452355,35.79454704,2.52
128.5430107,35.79366474,2.51
128.5518506,35.79268611,2.5
128.56419,35.80519962,2.47
128.5741739,35.80691396,2.45
128.5630473,35.80250502,2.4
128.5409154,35.80269869,2.38
128.58513,35.79870143,2.33
128.5585612,35.79803674,2.29
128.5597395,35.80343579,2.29
128.5807894,35.80505153,2.21
128.5806795,35.79693838,2.18
128.5550985,35.78724821,2.17
128.551815,35.7899817,2.17
128.5574546,35.79804648,2.12
128.5528977,35.78816907,2.12
128.5539922,35.78725791,2.09
128.5563361,35.79715474,2.08
128.5553369,35.80527767,2.08
128.5529452,35.79177495,2.06
128.5774452,35.80327841,2.04
128.5741132,35.80240665,1.9
128.5531237,35.80529708,1.87
128.5806917,35.79783984,1.82
128.5763507,35.80418978,1.8
128.5507561,35.7935973,1.74
128.5796706,35.80416001,1.73
128.5418572,35.7900684,1.72
128.586298,35.80319873,1.7
128.5420337,35.80359057,1.69
128.5542303,35.80528738,1.68
128.5528739,35.78636613,1.64
128.5641539,35.80249523,1.58
128.5552773,35.80077033,1.58
128.547555,35.80264101,1.54
128.5796828,35.80506147,1.53
128.5418689,35.79096987,1.5
128.5452119,35.79274401,1.47
128.5528858,35.7872676,1.43
128.5863102,35.80410019,1.36
128.5420219,35.8026891,1.33
128.5575502,35.80525822,1.32
128.5539803,35.78635644,1.32
128.5485194,35.79181363,1.31
128.5407743,35.79188093,1.28
128.5529214,35.78997201,1.28
128.5840602,35.8014158,1.26
128.5507679,35.79449882,1.26
128.5829537,35.80142577,1.26
128.5407978,35.79368392,1.26
128.5518269,35.79088317,1.25
128.579573,35.79694832,1.22
128.5574666,35.79894795,1.2
128.5785396,35.80236702,1.18
128.5574307,35.79624354,1.17
128.5551104,35.78814968,1.14
128.5863225,35.80500165,1.13
128.5463183,35.79273438,1.12
128.5462238,35.78552261,1.11
128.5475432,35.80173955,1.09
128.5552296,35.79716446,1.09
128.5419042,35.79367434,1.07
128.5829048,35.79781993,1.05
128.5840235,35.79871142,1.05
128.5874291,35.80499165,1.05
128.5540279,35.78996232,1
128.5851546,35.80050435,0.99
128.5474248,35.79272475,0.96
128.5418807,35.79187135,0.94
128.5519457,35.79989796,0.93
128.578564,35.80416994,0.87
128.543105,35.80087656,0.84
128.5851791,35.80230727,0.81
128.5430461,35.7963692,0.8
128.5539684,35.78545497,0.79
128.5508036,35.79720322,0.75
128.577433,35.80237694,0.72
128.5409036,35.80179722,0.72
128.556193,35.78633702,0.71
128.5529571,35.79267642,0.7
128.5430343,35.79546773,0.69
128.5585372,35.79623381,0.66
128.5541231,35.79717416,0.66
128.5418454,35.78916693,0.65
128.5430225,35.79456626,0.63
128.5474366,35.79362626,0.63
128.5685682,35.8015545,0.62
128.5685562,35.80065303,0.62
128.5774574,35.80417987,0.6
128.5507798,35.79540029,0.58
128.5429989,35.79276323,0.58
128.5418925,35.79277282,0.58
128.5518031,35.78908023,0.57
128.5561691,35.78453408,0.55
128.552969,35.79357794,0.55
128.569699,35.80334758,0.54
128.5852159,35.80501165,0.53
128.5795852,35.79784979,0.51
128.5551343,35.78995262,0.49
128.5441054,35.79275362,0.49
128.5463065,35.79183291,0.49
128.557371,35.79173611,0.48
128.5462711,35.7891285,0.48
128.5562526,35.79084437,0.48
128.5693849,35.7799094,0.46
128.54294,35.78825586,0.46
128.5462592,35.78822702,0.46
128.5617848,35.79079564,0.46
128.5796096,35.79965271,0.44
128.5807284,35.80054422,0.44
128.5795974,35.79875125,0.44
128.5818472,35.80143573,0.44
128.5551581,35.79175555,0.42
128.5852036,35.80411019,0.4
128.5572635,35.78362289,0.39
128.5584177,35.78721903,0.38
128.5418336,35.78826545,0.37
128.584097,35.80412017,0.36
128.5540517,35.79176526,0.36
128.5796584,35.80325855,0.36
128.5862857,35.80229728,0.36
128.5818594,35.80233719,0.35
128.5540398,35.79086379,0.35
128.5551462,35.79085409,0.35
128.5441408,35.79545813,0.35
128.5530166,35.79718386,0.34
128.5407625,35.79097946,0.34
128.5841092,35.80502163,0.34
128.5518863,35.79539061,0.34
128.5596317,35.79532259,0.33
128.5829904,35.80413015,0.32
128.5518744,35.79448914,0.31
128.5518625,35.79358762,0.31
128.5485313,35.7927151,0.29
128.5551819,35.79355854,0.29
128.5562168,35.78813996,0.29
128.5595001,35.78540635,0.28
128.5550747,35.78544527,0.28
128.5606783,35.79080541,0.27
128.5862489,35.7995929,0.27
128.5573471,35.78993318,0.26
128.5818838,35.80414011,0.26
128.5595719,35.79081516,0.26
128.5607143,35.79350986,0.25
128.5452237,35.79364552,0.25
128.5693728,35.77900794,0.25
128.5807772,35.80415007,0.24
128.5441172,35.79365514,0.24
128.5818961,35.80504157,0.24
128.5584296,35.7881205,0.23
128.5517794,35.78727729,0.23
128.5483892,35.78189744,0.23
128.5494836,35.78098632,0.23
128.5494718,35.78008485,0.23
128.5529809,35.79447945,0.23
128.5507086,35.78999137,0.23
128.5429518,35.78915733,0.23
128.5573113,35.78722877,0.23
128.5796218,35.80055417,0.22
128.5462002,35.78371966,0.2
128.5584775,35.79172638,0.2
128.5472947,35.78280856,0.2
128.5807528,35.80234715,0.16
128.5640457,35.79438204,0.15
128.549614,35.79090251,0.15
128.5583818,35.78451463,0.14
128.5474012,35.79092181,0.14
128.5572874,35.78542583,0.14
128.5551224,35.78905115,0.14
128.5550628,35.7845438,0.14
128.5562287,35.78904143,0.14
128.556181,35.78543555,0.14
128.5572755,35.78452436,0.14
128.5517912,35.78817876,0.13
128.5584655,35.79082491,0.13
128.557359,35.79083464,0.13
128.5485076,35.79091216,0.12
128.5484365,35.78550333,0.11
128.5517675,35.78637582,0.1
128.5583579,35.78271169,0.08
128.5483773,35.78099597,0.08
128.580765,35.80324861,0.08
128.579634,35.80145563,0.08
128.5583699,35.78361316,0.06
128.5561572,35.78363261,0.06
128.5429283,35.78735439,0.06
128.5462474,35.78732555,0.06
128.5671482,35.77812612,0.04
128.5516725,35.77916404,0.04
128.5671362,35.77722466,0.04
128.5660058,35.77543153,0.04
128.5648876,35.77453986,0.04
128.5660179,35.776333,0.02
128.5682545,35.7781163,0.02
128.5671241,35.77632319,0.02
128.5572516,35.78272142,0.02
128.5527669,35.77825289,0.02
128.5359914,35.84962307,3640.61
128.5370282,35.84420468,2892.68
128.5393249,35.85049585,2324.51
128.5382177,35.85050542,2267.2
128.5471232,35.8540344,2051.86
128.5348842,35.84963262,1931.83
128.5482306,35.85402475,1651.12
128.5370165,35.84330317,1555.03
128.5348724,35.84873115,1504.05
128.5370987,35.84961352,1484.56
128.5381237,35.84329361,1226.59
128.540444,35.85138773,1216.46
128.53704,35.84510619,1148.49
128.5382059,35.84960396,1118.75
128.5337652,35.84874068,1098.51
128.5415513,35.85137814,1057.84
128.5392308,35.84328404,1013.38
128.5359562,35.84691867,1000.05
128.5460041,35.85314259,997.16
128.5348607,35.84782968,991.42
128.5359445,35.84601721,934.79
128.5404322,35.85048627,912.96
128.5359093,35.84331272,907.63
128.534849,35.84692822,890.87
128.5381354,35.84419512,851.7
128.5370634,35.84690912,810.95
128.5359797,35.84872161,775.33
128.5471114,35.85313294,770.74
128.5437776,35.85226038,754.69
128.5370869,35.84871206,750.29
128.535921,35.84421423,728.54
128.5370517,35.84600766,708.68
128.5337769,35.84964215,706.42
128.5304434,35.84876921,704.77
128.5370752,35.84781059,671.46
128.5348373,35.84602675,634.26
128.5459567,35.84953674,630.19
128.5393132,35.84959439,596.8
128.5326696,35.84965167,584.93
128.5448968,35.85315222,583.33
128.5482187,35.85312329,580.47
128.5392426,35.84418555,580.11
128.5337535,35.84783921,561.84
128.5426703,35.85227,528.93
128.5414452,35.84326486,521.74
128.5304318,35.84786775,485.88
128.540338,35.84327446,462.79
128.5337301,35.84603628,461.38
128.543695,35.84595014,460.76
128.5403498,35.84417597,453.24
128.5348022,35.84332226,436.99
128.5326579,35.8487502,424.75
128.5359328,35.84511574,409.81
128.5448258,35.84774344,402.83
128.5415395,35.85047667,367.42
128.5337418,35.84693775,363.74
128.544814,35.84684198,340.67
128.544885,35.85225076,329.61
128.5315507,35.84875971,325.53
128.541457,35.84416638,320.62
128.531539,35.84785825,316.25
128.5447785,35.84413754,305.21
128.547064,35.84952709,285.42
128.5459449,35.84863527,273.65
128.5359679,35.84782014,269.85
128.5326462,35.84784873,267.25
128.5337184,35.84513481,263.76
128.5337067,35.8442333,263.75
128.5348139,35.84422377,251.43
128.5448495,35.84954637,249.1
128.5348256,35.84512528,234.19
128.5381472,35.84509663,225.32
128.5304201,35.84696628,222.06
128.5381707,35.84689956,204.65
128.5381824,35.84780103,202.45
128.5426585,35.85136853,197.37
128.5436831,35.84504867,197.36
128.5437422,35.84955599,196.58
128.5436713,35.84414716,185.68
128.5447667,35.84323603,176.8
128.5425641,35.84415677,173.8
128.5447903,35.84503905,170.64
128.5315624,35.84966118,168.45
128.5437068,35.8468516,168.38
128.5414923,35.84687082,164.68
128.5436595,35.84324565,161.93
128.5381589,35.8459981,159.51
128.5470758,35.85042855,158.54
128.5381942,35.84870249,158.18
128.5470877,35.85133002,157.2
128.5459922,35.85224112,155.95
128.5425995,35.84686121,144.9
128.5448376,35.84864491,140.14
128.5326345,35.84694727,138.55
128.5459685,35.8504382,136.73
128.5426349,35.84956561,129.26
128.5326112,35.84514433,129.05
128.5482068,35.85222182,124.24
128.5425877,35.84595975,120.64
128.5425523,35.84325526,117.99
128.5459804,35.85133966,117.66
128.5325995,35.84424282,113.47
128.5326229,35.8460458,112.9
128.5404204,35.8495848,109.93
128.5315274,35.84695678,107.54
128.5415277,35.84957521,104.45
128.5392544,35.84508706,100.49
128.5392896,35.84779146,96.4
128.5414688,35.84506789,91.32
128.5437658,35.85135892,89.53
128.5426231,35.84866414,87.88
128.5437186,35.84775306,86.84
128.5425759,35.84505828,84.34
128.548195,35.85132036,82.44
128.5415041,35.84777228,82.28
128.5426113,35.84776268,81.59
128.5403851,35.84688041,81.02
128.5403969,35.84778187,80.82
128.5392661,35.84598852,77.76
128.5392779,35.84688999,76.69
128.545933,35.84773381,71.72
128.5403733,35.84597894,68.8
128.5403616,35.84507748,68.77
128.5437304,35.84865453,67.97
128.5414806,35.84596935,65.8
128.5448731,35.8513493,61.08
128.5415159,35.84867374,56.88
128.5448613,35.85044783,56.02
128.5470995,35.85223148,55.55
128.5393014,35.84869292,49.35
128.5404087,35.84868334,38.9
128.5426467,35.85046707,38.86
128.543754,35.85045746,34.29
128.5083669,35.85436593,4185.34
128.5083783,35.85526741,3144.46
128.5094742,35.85435663,2943.17
128.5094856,35.85525811,2333.01
128.5072596,35.85437522,2179.87
128.510593,35.8552488,2082.83
128.5105816,35.85434733,2057.76
128.507271,35.8552767,1941.2
128.5094628,35.85345516,1491.73
128.5117003,35.85523948,1365.01
128.5116889,35.85433801,1165.25
128.5083555,35.85346446,1085.27
128.5149649,35.8507041,1068.99
128.5128077,35.85523015,1059.36
128.5127962,35.85432868,784.23
128.5072482,35.85347375,681.66
128.5105701,35.85344585,655.13
128.5072254,35.8516708,643.57
128.5083326,35.85166151,609.51
128.5150568,35.85791587,580.89
128.5149764,35.85160557,548.28
128.5139724,35.85972816,536.1
128.5149534,35.84980263,531.91
128.5150453,35.8570144,518.45
128.513961,35.85882669,494.49
128.5072824,35.85617817,483.04
128.5138577,35.85071345,456.36
128.5072368,35.85257228,443.83
128.5083897,35.85616888,436.31
128.5127733,35.85252573,386.35
128.508344,35.85256299,381.46
128.5139495,35.85792522,370.69
128.5127504,35.85072279,357.94
128.5094971,35.85615958,357.78
128.513938,35.85702375,343.48
128.5149879,35.85250704,330.39
128.5094514,35.85255369,317.01
128.512865,35.85973751,315.22
128.5084011,35.85707035,303.39
128.5149994,35.85340852,303.19
128.5116431,35.85073212,299.56
128.5128306,35.85703309,297.14
128.5150683,35.85881734,284.94
128.5095085,35.85706105,259.29
128.5127618,35.85162426,258.38
128.5117118,35.85614095,256.38
128.5138806,35.85251639,253.47
128.5128536,35.85883603,241.13
128.5106159,35.85705174,238.8
128.5105587,35.85254438,232.25
128.5128421,35.85793456,231.49
128.5084125,35.85797183,221.73
128.5116774,35.85343653,216.36
128.5116545,35.85163359,216.3
128.5117232,35.85704242,211.7
128.5127847,35.85342721,210.62
128.513915,35.85522081,208.45
128.5138462,35.84981198,205.41
128.5138921,35.85341787,204.5
128.5106044,35.85615027,198.54
128.507214,35.85076933,192.5
128.5128191,35.85613162,191.65
128.5139839,35.86062963,187.29
128.5083212,35.85076004,183.14
128.5117347,35.85794389,174.42
128.5106273,35.85795321,166.58
128.5072938,35.85707964,164.32
128.5117805,35.86154978,163.84
128.5150338,35.85611293,161.7
128.512888,35.86154045,159.41
128.5094399,35.85165222,158.39
128.5128765,35.86063898,154.51
128.5139265,35.85612228,154.38
128.511666,35.85253506,152.7
128.5117576,35.85974684,146.99
128.508424,35.8588733,140.97
128.5117691,35.86064831,139.65
128.5094285,35.85075074,126.88
128.5106731,35.8615591,120.97
128.5095199,35.85796252,117.97
128.5128994,35.86244192,117.37
128.5139036,35.85431934,117.01
128.5117461,35.85884537,116.17
128.5106502,35.85975616,114.39
128.5072026,35.84986785,106.7
128.5106388,35.85885469,105.28
128.5105358,35.85074143,101.32
128.5106617,35.86065763,99.87
128.5095314,35.858864,98.34
128.5095657,35.86156841,95.65
128.5138691,35.85161492,95.13
128.511792,35.86245125,84.15
128.5073166,35.85888259,82.96
128.5095771,35.86246988,79.66
128.5118034,35.86335272,76.73
128.5071912,35.84896638,75.73
128.5083098,35.84985857,75.48
128.5150109,35.85430999,73.43
128.5082984,35.84895709,71.94
128.5107074,35.86426351,71.38
128.5139954,35.86153111,69.21
128.5150224,35.85521146,64.58
128.5094171,35.84984927,63.36
128.5084354,35.85977477,62.08
128.5105472,35.85164291,60.85
128.5116316,35.84983064,54.53
128.5127389,35.84982132,53.04
128.5073052,35.85798111,51.1
128.5095885,35.86337136,50.12
128.510696,35.86336204,49.62
128.5105244,35.84983996,45.07
128.5095428,35.85976547,44.88
128.5084811,35.86338066,43.54
128.507328,35.85978406,42.5
128.5105129,35.84893849,41.58
128.5094057,35.8489478,40.4
128.5096114,35.8651743,38.61
128.5106846,35.86246057,38.24
128.5127274,35.84891984,37.97
128.5084925,35.86428213,36.7
128.5082299,35.84354816,36.52
128.5095542,35.86066694,36.52
128.5082413,35.84444968,35.74
128.5140069,35.86243258,34.77
128.5173292,35.86240449,32.3
128.5105015,35.84803701,31.45
128.5116202,35.84892917,31.03
128.5084468,35.86067624,31.02
128.50936,35.8453419,30.59
128.5073394,35.86068553,29.12
128.5104901,35.84713554,28.49
128.5071684,35.84716343,27.28
128.5082756,35.84715414,26.22
128.5082527,35.8453512,24.3
128.5093485,35.84444038,23.65
128.5071798,35.8480649,22.34
128.5084582,35.86157771,21.94
128.5073508,35.86158701,20.57
128.5093828,35.84714485,20.48
128.5127045,35.8471169,20.29
128.5071342,35.84445896,20.06
128.5115973,35.84712622,19.78
128.5129109,35.86334339,19.44
128.5104786,35.84623407,19.39
128.5082641,35.84625267,19.15
128.508287,35.84805562,18.69
128.5116087,35.8480277,17.1
128.5085153,35.86608507,15.54
128.5151028,35.86152175,14.91
128.5071456,35.84536048,14.47
128.5093942,35.84804632,14.18
128.5093714,35.84624337,13.88
128.5096,35.86427283,13.86
128.5118149,35.86425419,13.39
128.507157,35.84626196,13.13
128.5173407,35.86330596,13.05
128.5115858,35.84622475,12.79
128.5085039,35.8651836,12.35
128.5151143,35.86242322,12.23
128.512693,35.84621542,11.37
128.512716,35.84801837,10.75
128.5140184,35.86333405,9.06
128.5084696,35.86247919,6.69
128.5104672,35.84533259,6.03
128.5096228,35.86607577,5.63
128.5093371,35.84353886,5.57
128.5085267,35.86698654,5.53
128.5129224,35.86424486,4.95
128.5073622,35.86248848,4.26
128.5074078,35.86609436,3.84
128.5104557,35.84443107,3.55
128.5118263,35.86515566,2.54
128.5107189,35.86516499,2.38
128.5162448,35.8642168,2.18
128.5162218,35.86241386,1.93
128.5162333,35.86331533,1.38
128.5140299,35.86423552,0.28
128.5151258,35.86332469,0.27
128.5129338,35.86514633,0.16
128.5151373,35.86422616,0.12
128.5151833,35.86783204,0.02
128.5050449,35.85439377,3123.2
128.5039376,35.85440303,2551.88
128.5050335,35.8534923,2290.12
128.5061522,35.8543845,2264.89
128.5072596,35.85437522,1861.34
128.5050221,35.85259082,1662.76
128.5061636,35.85528597,1231.71
128.5050562,35.85529524,1201.2
128.507271,35.8552767,1161.35
128.5061408,35.85348303,1106.21
128.5028302,35.85441227,1021.78
128.506118,35.85168008,854.47
128.5061294,35.85258155,790.05
128.5039262,35.85350155,774.87
128.5039489,35.8553045,739.53
128.5072482,35.85347375,725.97
128.507214,35.85076933,647.6
128.5050107,35.85168935,637.1
128.5039148,35.85260008,602.2
128.5028416,35.85531375,553.24
128.5072254,35.8516708,456.57
128.5072368,35.85257228,408.78
128.5039035,35.8516986,317.39
128.5028075,35.85260933,311.66
128.5005816,35.85172631,308.57
128.4995308,35.85624291,304.03
128.5062092,35.85889187,275.22
128.5062206,35.85979334,265.82
128.5059245,35.83635491,257.2
128.5028189,35.8535108,252.02
128.5017229,35.85442151,251.49
128.5017682,35.85802741,248.89
128.5006495,35.85713516,239.35
128.5072026,35.84986785,237.12
128.5017569,35.85712594,227.66
128.506232,35.86069481,226.76
128.5016888,35.85171709,215.9
128.4995195,35.85534143,212.59
128.502887,35.85891965,208.4
128.4995421,35.85714438,198.42
128.5051131,35.85980261,198.26
128.5017342,35.85532299,195
128.5061067,35.8507786,192.36
128.5071228,35.84355744,188.18
128.5028643,35.8571167,187.17
128.5059359,35.83725638,179.61
128.4994742,35.85173553,176.73
128.5028756,35.85801817,172.98
128.5051018,35.85890114,170.59
128.4995535,35.85804586,168.16
128.5039603,35.85620598,164.18
128.5017796,35.85892889,162.42
128.5051245,35.86070408,158.67
128.5039944,35.8589104,144.55
128.506175,35.85618745,144.11
128.5006269,35.85533222,137.06
128.5071342,35.84445896,136.44
128.5006609,35.85803664,135.87
128.5017002,35.85261856,129.71
128.5051359,35.86160556,129.45
128.5006722,35.85893811,128.4
128.5060156,35.84356672,125.92
128.5070316,35.83634564,121.43
128.5040285,35.86161482,113.19
128.5027961,35.85170785,111.31
128.507328,35.85978406,109.84
128.5071912,35.84896638,109.58
128.4995648,35.85894733,108.65
128.5050676,35.85619672,106.55
128.5072824,35.85617817,105.93
128.5060269,35.84446824,104.31
128.5005929,35.85262779,103.3
128.5028529,35.85621522,101.19
128.5040058,35.85981187,98.3
128.5048288,35.83726565,96.25
128.5017115,35.85352004,93.29
128.5029097,35.86072259,88.17
128.5059131,35.83545343,87.3
128.4994969,35.85353848,87.16
128.5073394,35.86068553,86.7
128.5048174,35.83636417,85.73
128.5062434,35.86159629,85.48
128.5073166,35.85888259,82.28
128.5018022,35.86073183,81.32
128.5028983,35.85982112,80.77
128.5060953,35.84987713,80.46
128.5060611,35.84717271,77.45
128.5061978,35.85799039,74.92
128.5071684,35.84716343,72.99
128.5040171,35.86071334,72.96
128.5003778,35.83549964,71.12
128.503983,35.85800892,70.95
128.5060839,35.84897566,69.49
128.5061864,35.85708892,68.71
128.4994856,35.85263701,67.48
128.5006382,35.85623369,65.87
128.5059473,35.83815786,63.77
128.507043,35.83724711,60.84
128.5070202,35.83544416,60
128.5039717,35.85710745,56.15
128.4994629,35.85083405,55.93
128.500457,35.84180998,55.36
128.5072938,35.85707964,55.34
128.502921,35.86162407,55.25
128.5071114,35.84265597,54.91
128.5006042,35.85352926,54.7
128.5073052,35.85798111,53.92
128.5006155,35.85443074,52.1
128.5049994,35.85078787,50.29
128.5073508,35.86158701,49.95
128.5060497,35.84627123,48.22
128.5050904,35.85799966,45.17
128.5060725,35.84807418,44.62
128.504806,35.83546269,44.52
128.5004457,35.84090851,43.44
128.5017455,35.85622446,43.36
128.5038921,35.85079713,43.04
128.5049197,35.8444775,42.5
128.507157,35.84626196,42.44
128.5005702,35.85082484,41.2
128.5040399,35.86251629,40.66
128.5071456,35.84536048,40.31
128.5004683,35.84271146,40.31
128.5071798,35.8480649,40.29
128.5037103,35.83637342,39.61
128.5017909,35.85983036,39.12
128.5037331,35.83817638,38.06
128.5037217,35.8372749,37.62
128.5004344,35.84000703,36.63
128.5049084,35.84357598,36.03
128.5029324,35.86252554,35.2
128.4995082,35.85443996,34.72
128.5049539,35.84718197,33.85
128.505079,35.85709819,33.82
128.500491,35.84451446,32.51
128.5060042,35.84266524,31.75
128.5049766,35.84898492,30.91
128.5015755,35.84270224,30.08
128.5016775,35.85081561,27.22
128.5048401,35.83816712,27.12
128.5070544,35.83814859,27.11
128.5038466,35.84719123,26.41
128.504988,35.8498864,26.34
128.5015641,35.84180076,26.13
128.5016548,35.84901266,25.62
128.5018136,35.86163331,24.75
128.5004796,35.84361294,24.39
128.5016321,35.84720971,23.18
128.5015415,35.83999781,22.73
128.5026146,35.83728414,22.53
128.5060383,35.84536976,22.53
128.5059928,35.84176376,22.39
128.5016435,35.84811118,21.92
128.5015981,35.84450523,21.8
128.5026259,35.83818562,21.61
128.5005589,35.84992336,21.28
128.5014961,35.8363919,20.95
128.5059814,35.84086229,20.61
128.50597,35.83996081,20.53
128.5049425,35.8462805,20.17
128.5003891,35.83640112,20
128.5016662,35.84991414,19.78
128.5015868,35.84360371,19.53
128.5038694,35.84899418,19.22
128.5027848,35.85080638,19.21
128.503699,35.83547195,19.04
128.5051473,35.86250703,18.74
128.5015528,35.84089928,18.21
128.5059586,35.83905934,17.97
128.5016208,35.84630823,17.77
128.5005476,35.84902189,17.59
128.5018476,35.86433773,17.58
128.5005249,35.84721893,17.01
128.5049652,35.84808345,16.83
128.5015188,35.83819485,16.77
128.5071,35.84175449,16.69
128.4994516,35.84993258,16.38
128.5084925,35.86428213,16.14
128.50266,35.84089005,15.86
128.5005363,35.84812041,15.86
128.5015075,35.83729337,15.49
128.5026713,35.84179153,15.07
128.5070772,35.83995154,14.95
128.5026486,35.83998857,14.89
128.500423,35.83910555,14.48
128.5038239,35.84538828,14.25
128.5015301,35.83909633,14.15
128.5027621,35.84900342,13.99
128.5005136,35.84631746,13.68
128.5037444,35.83907785,13.39
128.5038353,35.84628975,13.3
128.5005023,35.84541598,13.13
128.5016095,35.84540676,12.92
128.5038807,35.84989565,12.9
128.502728,35.846299,12.75
128.5004117,35.83820407,12.57
128.5049311,35.84537902,12.55
128.5027167,35.84539752,12.14
128.5026032,35.83638266,11.95
128.5070886,35.84085302,11.69
128.5025919,35.83548119,11.55
128.5037558,35.83997933,11.44
128.5085039,35.8651836,11.4
128.5018363,35.86343626,11.3
128.5014848,35.83549042,11.23
128.5027394,35.84720047,10.66
128.5026373,35.8390871,10.42
128.5070658,35.83905006,9.89
128.504897,35.8426745,9.72
128.5004004,35.8373026,9.7
128.5027507,35.84810195,9.09
128.5073964,35.86519289,9.08
128.503858,35.8480927,8.56
128.5027734,35.8499049,8.05
128.5038126,35.84448676,7.79
128.5029665,35.86522996,7.08
128.4994403,35.8490311,6.95
128.5027053,35.844496,6.92
128.5006835,35.85983959,6.16
128.5073622,35.86248848,6
128.5062548,35.86249776,5.91
128.5018249,35.86253478,5.52
128.5006949,35.86074106,5.13
128.5048856,35.84177303,5.06
128.5007062,35.86164254,4.26
128.4995874,35.86075028,4
128.5048515,35.8390686,3.94
128.5048742,35.84087155,3.81
128.4995987,35.86165176,3.6
128.5026827,35.842693,3.43
128.4995761,35.85984881,3.18
128.502694,35.84359448,3.17
128.5037671,35.84088081,2.64
128.507385,35.86429142,2.17
128.5062661,35.86339923,1.78
128.5048629,35.83997008,1.64
128.5007289,35.86344549,1.62
128.5051587,35.8634085,1.5
128.5037785,35.84178228,1.27
128.5084811,35.86338066,1.07
128.5062775,35.8643007,1.07
128.5029551,35.86432849,0.91
128.5073736,35.86338995,0.88
128.5051701,35.86430998,0.86
128.5051814,35.86521145,0.76
128.5029438,35.86342701,0.71
128.5040512,35.86341776,0.66
128.5063003,35.86610365,0.64
128.5074078,35.86609436,0.54
128.504074,35.86522071,0.52
128.5062889,35.86520218,0.48
128.5037898,35.84268376,0.35
128.5007175,35.86254401,0.3
128.5038012,35.84358523,0.26
128.5293362,35.84877871,2004.01
128.5271217,35.84879766,1438.21
128.5325878,35.84334131,1419.14
128.5303735,35.84336032,1392.51
128.528229,35.84878819,1285.97
128.5303851,35.84426183,1148.7
128.533695,35.84333179,1103.33
128.5160607,35.84979327,1076.99
128.5314807,35.84335082,954.4
128.5160722,35.85069474,914.79
128.5303618,35.84245885,807.53
128.5304434,35.84876921,807.06
128.5260144,35.84880712,708.79
128.5292663,35.8433698,595.72
128.5292546,35.84246834,574.16
128.5325995,35.84424282,572.83
128.5226233,35.84342652,502.49
128.5347905,35.84242079,485.93
128.5303968,35.84516334,461.3
128.5293245,35.84787724,449.95
128.5314923,35.84425233,442.36
128.5171795,35.85068537,431.45
128.5204898,35.84975573,421.01
128.5282173,35.84788672,418.69
128.5281591,35.84337928,397.26
128.5336833,35.84243032,383.35
128.529243,35.84156687,361.27
128.5358976,35.84241125,346.25
128.5226117,35.84252505,342.45
128.5237189,35.84251562,328.28
128.5160492,35.8488918,321.95
128.5215045,35.84253447,320.29
128.5237305,35.8434171,318.24
128.531504,35.84515384,295.27
128.5292779,35.84427132,280.04
128.531469,35.84244935,252.84
128.5337067,35.8442333,246.26
128.5304318,35.84786775,244.52
128.517168,35.8497839,240.59
128.5182867,35.85067599,238.56
128.5271101,35.84789619,226.94
128.5281708,35.8442808,222.41
128.5215161,35.84343594,212.78
128.5325761,35.84243984,209.82
128.5237073,35.84161415,197.79
128.5236494,35.8371068,189.38
128.5225423,35.83711622,184.4
128.5181139,35.83715383,184.11
128.5215276,35.84433746,182
128.5149419,35.84890116,168.66
128.5359093,35.84331272,166.17
128.5293129,35.84697577,162.32
128.5304201,35.84696628,157.82
128.5103528,35.83631776,154.87
128.5270636,35.84429027,153.91
128.5270519,35.84338875,151.06
128.5070316,35.83634564,149.82
128.5236957,35.84071268,149.55
128.519221,35.83714444,148.68
128.5114599,35.83630844,147.63
128.5193825,35.84976513,146.09
128.519394,35.8506666,141.06
128.5348022,35.84332226,136.74
128.524826,35.84250619,136.3
128.5103643,35.83721923,135.11
128.5248144,35.84160472,134.53
128.5214352,35.83712564,127.07
128.5260028,35.84790565,125.86
128.5326112,35.84514433,125.53
128.5226001,35.84162358,124.22
128.5226348,35.84432804,121.84
128.5304085,35.84606481,121.13
128.5203281,35.83713505,120.83
128.5114713,35.83720992,120.53
128.5170068,35.8371632,116.72
128.5315157,35.84605531,116.09
128.5126472,35.84260944,113.28
128.512567,35.83629912,110.71
128.521493,35.841633,108.63
128.5259564,35.84429972,108.08
128.5237421,35.84431861,107.55
128.5158882,35.83627109,105.11
128.5225538,35.8380177,104.97
128.5292896,35.84517283,103.78
128.5182752,35.84977452,103.32
128.5203512,35.83893799,102.5
128.5169953,35.83626173,101.87
128.5326229,35.8460458,100.75
128.5281475,35.84247781,98.82
128.5225654,35.83891917,98.26
128.521597,35.84974633,96.45
128.5160377,35.84799033,96.42
128.5270752,35.84519178,94.98
128.5126357,35.84170797,93.53
128.5137544,35.8426001,91.56
128.5225886,35.84072211,90.92
128.525968,35.84520124,90.9
