Lon,Lat,Populations
128.5425523,35.84325526,91.13
128.5402674,35.83786566,88.31
128.534767,35.84061785,83.54
128.5336365,35.83882445,78.86
128.5380767,35.83968774,77.89
128.5336482,35.83972592,72.62
128.529208,35.83886246,72.39
128.5358741,35.84060832,69.64
128.5458028,35.83781761,65.55
128.5291848,35.83705952,63.22
128.5436595,35.84324565,61.68
128.5281359,35.84157634,57.25
128.5291964,35.83796099,56.17
128.5469099,35.83780797,53.96
128.5447667,35.84323603,41.22
128.5281242,35.84067487,33.42
128.5280893,35.83797046,24.42
128.5347553,35.83971639,22.05
128.5281126,35.8397734,13.09
128.5280777,35.83706899,12.25
128.528101,35.83887193,6.19
128.5358273,35.83700245,1399.96
128.5369344,35.8369929,1370.07
128.5379827,35.832476,1095.09
128.5413627,35.8369546,1002.32
128.5402556,35.83696419,943.55
128.5380415,35.83698334,943.07
128.5391015,35.8333679,919.33
128.5402085,35.83335832,865.93
128.5313873,35.83613907,786.99
128.53465,35.83160317,728.39
128.5302802,35.83614856,707.92
128.5424698,35.836945,649.54
128.5302919,35.83705003,575.26
128.5347202,35.83701198,556.41
128.5480052,35.83689686,539.69
128.5379945,35.83337747,516.12
128.533543,35.8316127,506.98
128.535757,35.83159363,503.23
128.5446367,35.83331991,495.25
128.5368992,35.83428849,467.88
128.5336131,35.83702151,426.96
128.5368874,35.83338703,378.8
128.5368757,35.83248556,363.9
128.5413509,35.83605314,350.06
128.5435769,35.8369354,347.84
128.531399,35.83704053,343.13
128.5413156,35.83334874,337.31
128.5324943,35.83612956,335.24
128.5446485,35.83422138,328.21
128.5369109,35.83518996,325.65
128.5369226,35.83609143,315.51
128.5479696,35.83419246,314.35
128.5391485,35.83697377,291.93
128.5380062,35.83427894,286.48
128.5468981,35.83690651,282.05
128.5336014,35.83612004,279.63
128.5457555,35.83421175,277.77
128.5313756,35.8352376,277.56
128.5424226,35.83333914,253.95
128.532506,35.83703103,249.48
128.5390897,35.83246643,248.8
128.5358155,35.83610098,245.91
128.5446249,35.83241845,223.6
128.5302569,35.83434562,221.07
128.5324827,35.83522809,221
128.5391132,35.83426937,220.9
128.5413274,35.8342502,218.81
128.5446839,35.83692578,212.2
128.542458,35.83604354,207.92
128.537971,35.83157453,187.82
128.5402203,35.83425979,178.19
128.5346968,35.83520905,178.01
128.5357804,35.83339657,171.36
128.5357687,35.8324951,170.11
128.5358038,35.83519951,167.89
128.5291848,35.83705952,166.99
128.5302685,35.83524709,166.95
128.5424108,35.83243767,161.36
128.5401968,35.83245686,160.57
128.5468626,35.83420211,158.31
128.5435296,35.83332953,155.94
128.5357921,35.83429804,152.59
128.5335897,35.83521857,146.41
128.5424344,35.83424061,143.92
128.536864,35.83158409,142.84
128.541292,35.8315458,137.49
128.5291731,35.83615805,133.82
128.545791,35.83691615,129.66
128.5346617,35.83250464,126.11
128.5479815,35.83509393,124.07
128.5479933,35.83599539,118.42
128.539078,35.83156497,113.35
128.5346734,35.83340611,102.88
128.5347085,35.83611051,100.7
128.5457673,35.83511322,94.31
128.5413038,35.83244727,94.2
128.5291615,35.83525658,93.44
128.5446603,35.83512284,92.09
128.5402438,35.83606273,91.82
128.5446721,35.83602431,90.33
128.5468744,35.83510358,88.79
128.538018,35.8351804,86.53
128.533578,35.8343171,84.48
128.5368523,35.83068262,84.29
128.5346851,35.83430758,82.39
128.5380297,35.83608187,77.66
128.5335547,35.83251417,73.99
128.540185,35.83155539,67.26
128.5423754,35.82973327,66.88
128.5379593,35.83067306,64.22
128.5391368,35.8360723,63.34
128.5457792,35.83601468,57.66
128.539125,35.83517084,57.48
128.5435178,35.83242806,57.01
128.5335663,35.83341563,56.41
128.543565,35.83603393,51.22
128.5468862,35.83600504,49.46
128.5390662,35.8306635,49.03
128.5413391,35.83515167,47.76
128.5280661,35.83616752,47.36
128.5435414,35.834231,46.64
128.5423636,35.8288318,44.01
128.5402321,35.83516126,42.99
128.531364,35.83433613,41.95
128.5401497,35.82885099,39.63
128.542399,35.83153621,37.5
128.5401615,35.82975245,37.44
128.5412685,35.82974287,33.24
128.5401732,35.83065392,30.59
128.5412567,35.8288414,29.76
128.5412802,35.83064433,27.07
128.5424462,35.83514207,24.64
128.5379475,35.8297716,23.92
128.5435532,35.83513246,22.79
128.5390427,35.82886056,22.38
128.5412214,35.826137,19.98
128.5412449,35.82793993,17.78
128.5423283,35.8261274,16.32
128.5423872,35.83063474,16.32
128.5423401,35.82702887,16.01
128.5434824,35.82972366,13.62
128.5412331,35.82703846,9.91
128.543506,35.8315266,9.22
128.5401379,35.82794952,6.64
128.5390545,35.82976203,6.44
128.5434942,35.83062513,6.21
128.5423518,35.82793034,5.5
128.5401262,35.82704805,1.18
128.5727007,35.86192282,1703.1
128.5582443,35.85754322,1400.07
128.5638051,35.85929724,1162.38
128.5715932,35.86193271,1116.88
128.5726885,35.86102137,1059.98
128.573808,35.86191293,1046.37
128.5649246,35.86018888,864.76
128.5737959,35.86101148,810.65
128.5737837,35.86011002,805.8
128.5615904,35.85931683,782.85
128.5626978,35.85930704,759.57
128.5582323,35.85664176,687.18
128.5693663,35.86105099,659.36
128.5648281,35.85297723,614.35
128.566032,35.86017906,613.22
128.5648402,35.85387868,561.19
128.5715811,35.86103125,531.71
128.5593516,35.85753346,521.32
128.5659354,35.85296741,502.55
128.5649125,35.85928742,498.6
128.5704858,35.86194258,454.03
128.5582562,35.85844468,420.12
128.5637329,35.85388849,416.92
128.560471,35.85842515,409.65
128.5615784,35.85841537,407.16
128.5704737,35.86104113,393.3
128.5648161,35.85207577,390.88
128.5637208,35.85298704,386.83
128.5737716,35.85920857,362.53
128.5593636,35.85843492,320.19
128.5659475,35.85386887,318.65
128.560459,35.85752369,312.41
128.5736743,35.85199694,305.67
128.563757,35.85569141,304.43
128.5682589,35.86106084,296.62
128.5593276,35.85573054,288.64
128.5737472,35.85740566,276.19
128.5604229,35.85481932,273.71
128.5648764,35.85658305,269.58
128.5671394,35.86016923,268.14
128.5737351,35.85650421,263.18
128.5637449,35.85478995,253.69
128.5626376,35.85479975,251.21
128.5737594,35.85830712,249.01
128.5726764,35.86011992,248
128.5626497,35.85570121,235.83
128.5593396,35.856632,235.58
128.5736622,35.85109548,234.66
128.5726521,35.85831701,225.3
128.5659234,35.85206595,219.46
128.5659837,35.85657323,218.39
128.5648643,35.8556816,216.64
128.5649005,35.85838597,210.78
128.5648522,35.85478014,206.6
128.5626857,35.85840558,202.42
128.5670427,35.85295758,179.55
128.5615303,35.85480954,166.7
128.5736986,35.85379985,165.92
128.5637088,35.85208558,164.99
128.5682468,35.86015939,162.78
128.571569,35.8601298,160.53
128.5681984,35.85655356,154
128.5648884,35.85748451,149.08
128.5737108,35.8547013,147.7
128.5637931,35.85839578,147.64
128.563769,35.85659286,146.49
128.5626256,35.85389829,142.58
128.5659717,35.85567178,136.49
128.5736865,35.85289839,133.23
128.5615063,35.85300662,128.78
128.5725671,35.85200683,126.32
128.5593157,35.85482909,126.11
128.5725913,35.85380974,125.92
128.567079,35.85566195,125.27
128.5659596,35.85477032,121.06
128.5726642,35.85921846,117.75
128.5660199,35.8592776,117.36
128.5671514,35.86107068,115.33
128.560435,35.85572078,114.49
128.5726399,35.85741555,113.59
128.5715447,35.85832689,113.49
128.5615423,35.855711,107.88
128.5626737,35.85750412,107.69
128.5726156,35.85561265,107.2
128.5725792,35.85290828,104.53
128.5703888,35.85473094,99.33
128.5659958,35.85747469,96.15
128.560447,35.85662223,93.23
128.5704615,35.86013967,93.12
128.5615663,35.85751391,92.26
128.5615183,35.85390808,89.79
128.5693542,35.86014953,89.33
128.5726035,35.85471119,88.75
128.567091,35.8565634,87.31
128.5692815,35.8547408,86.87
128.5671273,35.85926777,82.26
128.5682105,35.85745502,81.81
128.5703767,35.85382949,81.5
128.5737229,35.85560275,79.1
128.563781,35.85749432,77.78
128.5670306,35.85205612,76.82
128.571484,35.85381962,75.04
128.5726278,35.8565141,70.66
128.5626617,35.85660266,70.45
128.5671031,35.85746486,68.83
128.5615543,35.85661245,66.77
128.5714719,35.85291816,62.12
128.5681742,35.85475065,61.01
128.5681863,35.85565211,59.84
128.5693058,35.85654371,59.44
128.5660079,35.85837615,55.56
128.5703646,35.85292803,54.94
128.5704009,35.8556324,52.48
128.5626136,35.85299683,49.86
128.5715326,35.85742544,48.92
128.5704131,35.85653385,48.41
128.5715568,35.85922834,48.41
128.5715083,35.85562253,46.62
128.5715204,35.85652398,44.25
128.5670669,35.85476049,43.75
128.5704252,35.85743531,42.61
128.5670548,35.85385904,41.61
128.5682347,35.85925793,41.56
128.5693179,35.85744517,41.5
128.5671152,35.85836632,39.9
128.5659113,35.85116449,39.43
128.5692694,35.85383935,39.08
128.5692936,35.85564226,38.76
128.5604109,35.85391786,36.76
128.5714962,35.85472107,34.32
128.564804,35.85117431,32.12
128.5704494,35.85923822,31.77
128.5693421,35.85924808,31.39
128.5704373,35.85833676,29.42
128.5682226,35.85835647,29.28
128.5626015,35.85209538,28.88
128.5692573,35.85293789,28.39
128.5658992,35.85026304,26.96
128.56933,35.85834662,23.88
128.56815,35.85294774,23.39
128.5681621,35.8538492,23.05
128.564792,35.85027285,22.7
128.5670186,35.85115467,10.16
128.5681379,35.85204628,4.57
128.5692452,35.85203643,1.62
128.5504571,35.85490687,2438.67
128.5493497,35.85491654,1938.56
128.5515763,35.85579864,1654.38
128.5571369,35.85755297,1615.13
128.5493378,35.85401508,1142.78
128.5482306,35.85402475,1103.38
128.5515644,35.85489718,975.14
128.5526836,35.85578894,792.81
128.5526717,35.85488748,778.95
128.5504452,35.8540054,712.75
128.553791,35.85577924,657.02
128.5549103,35.85667098,596.77
128.5560176,35.85666125,571.28
128.5560296,35.85756271,470.18
128.5548983,35.85576952,435.37
128.5515525,35.85399572,417.02
128.5538029,35.85668069,372.3
128.549326,35.85311362,368.11
128.5571249,35.85665151,350.21
128.5482187,35.85312329,338.63
128.5537671,35.85397631,323.95
128.5582203,35.8557403,319.05
128.5593157,35.85482909,318.35
128.5537791,35.85487777,279.65
128.5559578,35.85215395,275.06
128.5559459,35.85125249,243.85
128.5603989,35.8530164,229.9
128.5603869,35.85211494,213.83
128.5570411,35.85034129,197.54
128.5570651,35.85214421,196.5
128.5559698,35.85305541,181.6
128.5582323,35.85664176,176.89
128.557089,35.85394713,176.01
128.5593276,35.85573054,173.38
128.5504333,35.85310394,164.15
128.5559339,35.85035103,163.68
128.5604109,35.85391786,161.18
128.5514573,35.84678403,154.37
128.5548386,35.85126222,154.07
128.5603749,35.85121348,145.99
128.5526598,35.85398602,141.61
128.5581963,35.85393739,141.04
128.5548506,35.85216368,134.26
128.5548864,35.85486806,131.84
128.5560056,35.85575979,129.98
128.5582083,35.85483884,126.4
128.5570531,35.85124275,125.04
128.5614942,35.85210516,122.04
128.557077,35.85304567,116.33
128.5548267,35.85036076,106.74
128.5615063,35.85300662,101.03
128.5592797,35.85212471,97.34
128.5548744,35.8539666,91.51
128.5581604,35.85123301,84.05
128.5537552,35.85307485,81.24
128.5614822,35.85120371,80.53
128.555922,35.84944957,79.62
128.5493141,35.85221216,78.36
128.5592917,35.85302617,78.08
128.5481712,35.84951744,75.38
128.5571129,35.85575005,74.62
128.5581844,35.85303593,74.41
128.5559817,35.85395687,73.83
128.5559937,35.85485833,71.96
128.5581484,35.85033155,70.55
128.5592677,35.85122325,69.18
128.5525645,35.84677433,58.35
128.5525526,35.84587287,57.2
128.5548625,35.85306514,54.23
128.5581724,35.85213447,52.95
128.5515406,35.85309426,51.79
128.5570292,35.84943983,47.79
128.557101,35.85484859,47.39
128.5537313,35.85127193,46.87
128.5514692,35.84768549,44.76
128.5593037,35.85392763,42.2
128.5592557,35.85032179,38.97
128.5526479,35.85308456,38.31
128.5536717,35.84676463,36.18
128.5537433,35.85217339,34.99
128.552636,35.8521831,34.02
128.548195,35.85132036,34.01
128.5636967,35.85118412,28.95
128.5482068,35.85222182,28.19
128.5536598,35.84586317,27.9
128.5603629,35.85031202,26.54
128.5492666,35.84860631,26.33
128.5537194,35.85037047,24.58
128.5525764,35.84767579,24.57
128.5504214,35.85220248,24.13
128.5614582,35.84940079,23.15
128.5526121,35.85038018,21.4
128.552624,35.85128164,20.48
128.5614702,35.85030225,19.48
128.5548028,35.84855784,19.17
128.5625895,35.85119392,18.72
128.5492785,35.84950777,18.21
128.5547789,35.84675491,17.12
128.5592437,35.84942033,15.48
128.5603509,35.84941057,15.33
128.5592317,35.84851887,15.17
128.5581364,35.84943009,14.23
128.5570172,35.84853837,14.17
128.5548147,35.8494593,14.07
128.5481831,35.8504189,12.84
128.5603389,35.84850911,11.56
128.55591,35.84854811,11.07
128.5625654,35.849391,9.98
128.5547909,35.84765637,9.95
128.564804,35.85117431,9.82
128.5626015,35.85209538,9.51
128.5536956,35.84856755,9.5
128.5515168,35.85129133,9.42
128.5503738,35.84859664,9.4
128.5581245,35.84852863,9.05
128.5537075,35.84946901,7.79
128.5525883,35.84857726,7.74
128.5515287,35.8521928,7.52
128.5581125,35.84762717,7.04
128.554767,35.84585345,6.82
128.5526002,35.84947872,6.61
128.5536836,35.84766609,6.6
128.5625775,35.85029246,6.47
128.5493022,35.8513107,5.24
128.5558861,35.84674519,4.92
128.5558981,35.84764665,4.66
128.564792,35.85027285,4.36
128.5504095,35.85130102,3.16
128.5515049,35.85038987,3.04
128.5570053,35.84763691,2.29
128.5492903,35.85040923,2.24
128.5503976,35.85039956,0.91
128.5514811,35.84858695,0.9
128.5503857,35.8494981,0.14
128.551493,35.84948841,0.08
128.5354408,35.80725384,5631.34
128.5354525,35.80815531,4984.87
128.5365475,35.8072443,2466.06
128.5343342,35.80726336,2270.8
128.5354291,35.80635236,1962.89
128.5310025,35.80639041,1922.19
128.5354642,35.80905678,1454.38
128.5321091,35.80638091,1449.96
128.5454008,35.80716763,1141.11
128.5309909,35.80548894,1082.52
128.5321208,35.80728239,1077.02
128.5332275,35.80727288,981.42
128.5387491,35.80632372,958.08
128.5453772,35.80536469,943.61
128.5487208,35.80713871,938.54
128.5343459,35.80816484,935.37
128.5508748,35.80261204,911.58
128.5365592,35.80814577,904.48
128.5353706,35.801845,896.54
128.5508867,35.80351351,828.43
128.545389,35.80626616,826.17
128.5376542,35.80723475,761.24
128.5431757,35.80628539,759.99
128.5320975,35.80547944,751.7
128.5376073,35.80362886,734.13
128.5364772,35.80183546,732.33
128.5519814,35.80260236,730.84
128.5310142,35.80729188,702.48
128.5442942,35.80717725,701.28
128.5343225,35.80636189,691.35
128.5375956,35.80272739,684.15
128.5365358,35.80634283,677.46
128.547626,35.80804983,669.49
128.5442706,35.80537431,618.49
128.5364889,35.80273693,605.51
128.5519933,35.80350383,584.8
128.5376659,35.80813622,552.51
128.5353823,35.80274647,536.07
128.5442588,35.80447284,530.73
128.5365006,35.80363841,495.92
128.5464957,35.80625653,494.86
128.5453654,35.80446322,494.55
128.5442824,35.80627578,483.76
128.5431875,35.80718686,478.45
128.5431639,35.80538392,472.86
128.5465193,35.80805947,438.02
128.5420926,35.80809793,429.14
128.5454126,35.8080691,410.5
128.5354759,35.80995825,394.4
128.5465075,35.807158,384.57
128.535394,35.80364794,381.9
128.5398558,35.80631415,381.1
128.5298958,35.8063999,379.43
128.5476142,35.80714836,376.76
128.5431993,35.80808833,370.44
128.5376425,35.80633328,366.38
128.5332392,35.80817435,358.8
128.5332158,35.80637141,357.32
128.544306,35.80807872,355.34
128.537619,35.80453033,351.76
128.5486023,35.79812402,348.68
128.5464839,35.80535506,340.05
128.5332041,35.80546993,319.72
128.5387608,35.80722519,314.81
128.5354174,35.80545089,313.92
128.5387256,35.80452078,309.86
128.548709,35.80623724,306.23
128.54978,35.80352318,303.11
128.5364655,35.80093399,297.76
128.5486142,35.79902549,297.39
128.5453536,35.80356175,296.04
128.542069,35.80629499,294.97
128.5487327,35.80804018,289.61
128.553088,35.80259267,275.02
128.5343108,35.80546042,255.16
128.5498156,35.80622758,255.15
128.5354057,35.80454942,249.2
128.5508985,35.80441498,234.89
128.5331925,35.80456846,230.07
128.5376776,35.80903769,228.42
128.5409624,35.80630457,226.14
128.5298842,35.80549842,221.39
128.5398675,35.80721562,219.32
128.5420808,35.80719646,218.61
128.544247,35.80357137,214.84
128.5498275,35.80712905,214.31
128.5474958,35.79813366,212.3
128.5375838,35.80182592,210.9
128.5497682,35.80262171,210.65
128.5485905,35.79722255,208.21
128.5365124,35.80453988,206.44
128.5299075,35.80730137,205.58
128.5342991,35.80455894,205.47
128.5320858,35.80457797,204.21
128.5365709,35.80904724,203.3
128.5409742,35.80720605,201.42
128.5530999,35.80349414,195.09
128.5608941,35.8070319,194.62
128.5287892,35.80640937,190.35
128.5321325,35.80818386,186.8
128.528824,35.8091138,185.41
128.5508629,35.80171057,185.39
128.5342757,35.802756,184.18
128.5343576,35.80906631,177.76
128.5475905,35.80534542,170.24
128.5288008,35.80731085,170
128.5375721,35.80092444,163.57
128.547484,35.79723219,163.12
128.539844,35.80541268,159.85
128.5497919,35.80442465,159.32
128.5288124,35.80821232,158.77
128.5442352,35.8026699,157.8
128.5519695,35.80170089,155.56
128.5398793,35.8081171,155.41
128.5376307,35.80543181,153.73
128.5310375,35.80909483,153.72
128.5498038,35.80532612,153.66
128.5321441,35.80908533,153.27
128.5342874,35.80365747,151.82
128.5387373,35.80542225,151.34
128.5420573,35.80539352,146.61
128.5387843,35.80902814,146.02
128.5277058,35.80822179,146.01
128.5497207,35.79901583,144.68
128.546472,35.80445359,143.8
128.5520051,35.8044053,138.48
128.5475076,35.79903513,135.03
128.5310258,35.80819336,132.74
128.5475787,35.80444395,119.31
128.5277174,35.80912326,119.26
128.5453299,35.80175881,116.6
128.5331808,35.80366699,116.58
128.540986,35.80810752,114.63
128.5476023,35.80624689,111.25
128.5409507,35.8054031,110.55
128.5365241,35.80544135,108.56
128.5486971,35.80533577,106.89
128.5464602,35.80355212,105.63
128.5497563,35.80172024,101.71
128.5497089,35.79811436,101.36
128.5664153,35.80608147,100.4
128.5653087,35.80609128,98.67
128.5620008,35.80702212,97.71
128.548626,35.79992696,95.72
128.5332508,35.80907583,93.69
128.5387726,35.80812666,91.47
128.5763629,35.80509124,88.39
128.5708298,35.80514066,88.1
128.5697231,35.80515051,86.63
128.5397853,35.80090532,86.37
128.5299191,35.80820284,85.59
128.5752563,35.80510114,85.22
128.5474721,35.79633072,84.74
128.573043,35.80512092,83.03
128.5719364,35.80513079,82.8
128.5741497,35.80511104,82.11
128.5408683,35.7990928,80.76
128.5299307,35.80910432,80.17
128.5386904,35.80181636,79.92
128.5453418,35.80266028,78.81
128.5631074,35.80701234,75.97
128.5485786,35.79632108,75.91
128.5386787,35.80091489,75.09
128.5463893,35.7981433,74.99
128.5531118,35.80439561,73.33
128.564202,35.80610108,71.95
128.5397735,35.80000385,70.22
128.5774695,35.80508133,69.46
128.567522,35.80607165,67.74
128.5453181,35.80085734,67.6
128.5741618,35.8060125,66.68
128.5463774,35.79724183,63.29
128.5431521,35.80448245,61.12
128.5453063,35.79995587,60.06
128.5697352,35.80605197,59.34
128.5608222,35.8016231,58.56
128.5664273,35.80698293,58.31
128.5497326,35.7999173,58.08
128.5463656,35.79634036,57.99
128.5642141,35.80700255,57.49
128.539797,35.80180679,57.19
128.5387139,35.8036193,56.7
128.5586808,35.80705141,56.15
128.5486853,35.80443431,54.74
128.5442234,35.80176843,53.76
128.5387021,35.80271783,52.84
128.5320741,35.80367649,50.96
128.549697,35.79721289,50.77
128.5485668,35.79541961,50.17
128.5452945,35.7990544,49.52
128.5441762,35.79816254,49
128.5752685,35.80600261,48.37
128.5419513,35.79728027,47.95
128.5530761,35.8016912,47.52
128.5686165,35.80516035,47.19
128.5730551,35.80602238,46.89
128.5575741,35.80706115,45.67
128.5675099,35.80517018,44.97
128.5541946,35.80258297,43.92
128.5464129,35.79994624,43.84
128.5497445,35.80081877,43.37
128.5343692,35.80996778,43.29
128.5719485,35.80603226,42.94
128.539891,35.80901857,42.77
128.5708419,35.80604212,42.47
128.5686286,35.80606182,42.36
128.5408801,35.79999427,42.22
128.5331691,35.80276551,41.86
128.5398322,35.80451121,41.52
128.5419631,35.79818174,40.62
128.5509104,35.80531645,38.99
128.5398087,35.80270827,38.93
128.5586688,35.80614994,34.82
128.5365826,35.80994871,33.54
128.5653207,35.80699275,33.09
128.5464011,35.79904477,33.09
128.5575024,35.80165235,33.08
128.5452827,35.79815293,33.03
128.5597874,35.80704166,32.32
128.5542065,35.80348444,31.61
128.5496733,35.79540995,30.82
128.5452709,35.79725146,30.7
128.5586329,35.80344554,30.67
128.5430579,35.79727068,30.05
128.544188,35.79906401,27.87
128.5496852,35.79631142,27.71
128.5419749,35.79908322,27.66
128.5553012,35.80257327,27.46
128.5785762,35.8050714,26.41
128.5608102,35.80072163,26.05
128.5474603,35.79542925,25.65
128.5509223,35.80621791,25.15
128.5475195,35.7999366,24.02
128.550851,35.8008091,23.44
128.5664032,35.80518001,23
128.5763751,35.8059927,22.93
128.5486734,35.80353284,22.63
128.5485549,35.79451814,21.98
128.5464247,35.80084771,21.81
128.5619888,35.80612066,21.78
128.558597,35.80074114,21.47
128.5619767,35.80521919,20.28
128.5575621,35.80615968,19.91
128.5519576,35.80079942,19.89
128.5408566,35.79819133,19.79
128.5486379,35.80082843,19.69
128.5542184,35.80438591,19.33
128.5575263,35.80345528,19.06
128.5541708,35.80078004,18.99
128.5541589,35.79987857,18.87
128.5597036,35.80073139,18.84
128.5641659,35.80339669,18.83
128.5409389,35.80450163,18.59
128.5564077,35.80256355,18.03
128.5486616,35.80263137,17.89
128.5441644,35.79726107,16.97
128.5630954,35.80611088,16.9
128.5520408,35.8071097,16.79
128.5652726,35.80338689,16.28
128.5608821,35.80613043,15.66
128.5530642,35.80078974,15.61
128.5486497,35.8017299,15.43
128.5563958,35.80166208,14.92
128.5408918,35.80089575,14.74
128.5452591,35.79634998,14.02
128.5552535,35.79896739,13.91
128.5564316,35.80436648,13.36
128.5496614,35.79450848,13.31
128.5652605,35.80248543,13.3
128.5597275,35.80253433,12.76
128.5553608,35.8070806,12.48
128.552017,35.80530677,12.48
128.555325,35.8043762,12.25
128.5419866,35.79998469,12.17
128.5630713,35.80430795,12.12
128.5508273,35.79900616,11.75
128.5564674,35.80707088,11.73
128.5419984,35.80088616,11.56
128.5419395,35.7963788,11.48
128.5463538,35.79543889,11.43
128.5553131,35.80347473,11.18
128.5542423,35.80618884,10.69
128.5397618,35.79910238,10.34
128.5608341,35.80252457,10.18
128.5552892,35.8016718,9.89
128.5542542,35.80709031,9.7
128.5694211,35.7826138,9.7
128.5564555,35.80616941,9.61
128.5475668,35.80354248,9.45
128.5474485,35.79452778,9.34
128.5420455,35.80449204,9.16
128.5619287,35.80161333,9.15
128.5398205,35.80360974,9.07
128.5431404,35.80358098,8.22
128.5630834,35.80520941,7.77
128.5520289,35.80620823,7.68
128.5508154,35.79810469,7.67
128.5541827,35.80168151,7.63
128.5376894,35.80993917,7.6
128.5597754,35.80614019,7.56
128.5630593,35.80340648,7.53
128.5574904,35.80075088,7.19
128.567534,35.80697311,7.11
128.5430932,35.79997509,6.97
128.5586449,35.80434701,6.93
128.5553489,35.80617913,6.85
128.554147,35.7989771,6.65
128.5508392,35.79990763,6.45
128.5442116,35.80086696,6.25
128.5430696,35.79817215,6.07
128.5431286,35.80267951,6.07
128.5597635,35.80523873,5.96
128.5608701,35.80522896,5.83
128.5386669,35.80001342,5.76
128.5574427,35.79714501,5.61
128.5409977,35.80900899,5.53
128.5464484,35.80265065,5.45
128.5619167,35.80071187,5.25
128.564178,35.80429816,5.22
128.5564435,35.80526795,4.99
128.5530523,35.79988827,4.9
128.5430814,35.79907362,4.88
128.5586568,35.80524848,4.67
128.5531356,35.80619854,4.64
128.5730673,35.80692385,4.64
128.544129,35.79455666,4.52
128.5619647,35.80431773,4.43
128.5531475,35.80710001,4.4
128.5652846,35.80428835,4.24
128.5530404,35.7989868,4.21
128.5496377,35.79270545,4.14
128.5563481,35.79805621,4.03
128.5464366,35.80174918,4
128.5694332,35.78351527,3.98
128.5507205,35.79089284,3.87
128.5518388,35.79178464,3.83
128.5409271,35.80360016,3.78
128.5496496,35.79360697,3.74
128.5540041,35.78815938,3.71
128.5420102,35.80178763,3.65
128.5529333,35.79087348,3.49
128.5552654,35.79986886,3.43
128.5507442,35.79269578,3.42
128.5485431,35.79361662,3.38
128.5862611,35.80049436,3.36
128.5441526,35.7963596,3.3
128.5851423,35.79960289,3.28
128.5862734,35.80139582,3.24
128.5697473,35.80695344,3.23
128.569409,35.78171234,3.22
128.5817983,35.79782989,3.21
128.540786,35.7927824,3.19
128.5496259,35.79180398,3.15
128.5452473,35.79544851,3.13
128.5564197,35.80346501,3.11
128.5552415,35.79806593,3.04
128.5431168,35.80177803,3.02
