u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,bridge,access,tunnel
2852179982,2852179491,0,237831079,tertiary,,,달서대로109안길,False,,False,75.05175573845828,"LINESTRING (128.4830716 35.8497716, 128.4822389 35.8497687)",,,
2852179982,2852179991,0,237831079,tertiary,,,달서대로109안길,False,,True,102.51451804216885,"LINESTRING (128.4830716 35.8497716, 128.484209 35.8497755)",,,
2852179982,2852179981,0,281239429,living_street,,,호산동로35길,False,,True,31.85760695366553,"LINESTRING (128.4830716 35.8497716, 128.4830729 35.8500581)",,,
2852179983,2852179979,0,281239422,living_street,,,호산동로35북길,False,,False,33.12842262050104,"LINESTRING (128.4834468 35.8518739, 128.4830813 35.8519055)",,,
2852179983,2852179966,0,281239422,living_street,,,호산동로35북길,False,,True,31.48746126836119,"LINESTRING (128.4834468 35.8518739, 128.4837942 35.8518439)",,,
2852179983,2852179984,0,281239430,living_street,,,호산동로35길,False,,False,132.84541345952476,"LINESTRING (128.4834468 35.8518739, 128.4834422 35.8506792)",,,
2852179984,2852179986,0,281239423,living_street,,,호산동로35길,False,,False,33.356737992835974,"LINESTRING (128.4834422 35.8506792, 128.4838123 35.8506785)",,,
2852179984,2852179980,0,281239423,living_street,,,호산동로35길,False,,True,33.032230251029674,"LINESTRING (128.4834422 35.8506792, 128.4830757 35.8506797)",,,
2852179984,2852179985,0,281239430,living_street,,,호산동로35길,False,,False,69.0969636092492,"LINESTRING (128.4834422 35.8506792, 128.4834398 35.8500578)",,,
2852179984,2852179983,0,281239430,living_street,,,호산동로35길,False,,True,132.84541345952476,"LINESTRING (128.4834422 35.8506792, 128.4834468 35.8518739)",,,
2852179985,2852179981,0,281239424,living_street,,,호산동로35남길,False,,False,33.06851096755222,"LINESTRING (128.4834398 35.8500578, 128.4830729 35.8500581)",,,
2852179985,2852179987,0,281239424,living_street,,,호산동로35남길,False,,True,34.44750354486134,"LINESTRING (128.4834398 35.8500578, 128.483822 35.8500574)",,,
2852179985,2852179984,0,281239430,living_street,,,호산동로35길,False,,True,69.0969636092492,"LINESTRING (128.4834398 35.8500578, 128.4834422 35.8506792)",,,
2852179986,2852179989,0,281239423,living_street,,,호산동로35길,False,,False,35.564845068904276,"LINESTRING (128.4838123 35.8506785, 128.4842069 35.850678)",,,
2852179986,2852179984,0,281239423,living_street,,,호산동로35길,False,,True,33.356737992835974,"LINESTRING (128.4838123 35.8506785, 128.4834422 35.8506792)",,,
2852179986,2852179987,0,281239431,living_street,,,호산동로35길,False,,False,69.06879973481809,"LINESTRING (128.4838123 35.8506785, 128.483822 35.8500574)",,,
2852179986,2852179966,0,281239431,living_street,,,호산동로35길,False,,True,129.5970181871835,"LINESTRING (128.4838123 35.8506785, 128.4837942 35.8518439)",,,
2852179987,2852179985,0,281239424,living_street,,,호산동로35남길,False,,False,34.44750354486134,"LINESTRING (128.483822 35.8500574, 128.4834398 35.8500578)",,,
2852179987,2852179990,0,281239424,living_street,,,호산동로35남길,False,,True,34.82604709122386,"LINESTRING (128.483822 35.8500574, 128.4842084 35.850057)",,,
2852179987,2852179986,0,281239431,living_street,,,호산동로35길,False,,True,69.06879973481809,"LINESTRING (128.483822 35.8500574, 128.4838123 35.8506785)",,,
2852179988,2852179966,0,281239422,living_street,,,호산동로35북길,False,,False,36.96707702753533,"LINESTRING (128.4842043 35.851838, 128.4837942 35.8518439)",,,
2852179988,2852179992,0,281239422,living_street,,,호산동로35북길,False,,True,35.23631372384989,"LINESTRING (128.4842043 35.851838, 128.4845952 35.8518324)",,,
2852179988,2852179989,0,281239432,living_street,,,호산동로35길,False,,False,128.9865099788842,"LINESTRING (128.4842043 35.851838, 128.4842069 35.850678)",,,
2852179989,2852179993,0,281239423,living_street,,,호산동로35길,False,,False,34.2850025200425,"LINESTRING (128.4842069 35.850678, 128.4845873 35.8506776)",,,
2852179989,2852179986,0,281239423,living_street,,,호산동로35길,False,,True,35.564845068904276,"LINESTRING (128.4842069 35.850678, 128.4838123 35.8506785)",,,
2852179989,2852179990,0,281239432,living_street,,,호산동로35길,False,,False,69.0522793376479,"LINESTRING (128.4842069 35.850678, 128.4842084 35.850057)",,,
2852179989,2852179988,0,281239432,living_street,,,호산동로35길,False,,True,128.9865099788842,"LINESTRING (128.4842069 35.850678, 128.4842043 35.851838)",,,
2852179990,2852179987,0,281239424,living_street,,,호산동로35남길,False,,False,34.82604709122386,"LINESTRING (128.4842084 35.850057, 128.483822 35.8500574)",,,
2852179990,2852179994,0,281239424,living_street,,,호산동로35남길,False,,True,33.76250782694688,"LINESTRING (128.4842084 35.850057, 128.484583 35.8500567)",,,
2852179990,2852179991,0,281239432,living_street,,,호산동로35길,False,,False,31.30146278192312,"LINESTRING (128.4842084 35.850057, 128.484209 35.8497755)",,,
2852179990,2852179989,0,281239432,living_street,,,호산동로35길,False,,True,69.0522793376479,"LINESTRING (128.4842084 35.850057, 128.4842069 35.850678)",,,
2852179991,2852179982,0,237831079,tertiary,,,달서대로109안길,False,,False,102.51451804216885,"LINESTRING (128.484209 35.8497755, 128.4830716 35.8497716)",,,
2852179991,2852179998,0,237831079,tertiary,,,달서대로109안길,False,,True,68.88683484711842,"LINESTRING (128.484209 35.8497755, 128.4849733 35.8497782)",,,
2852179991,2852179990,0,281239432,living_street,,,호산동로35길,False,,True,31.30146278192312,"LINESTRING (128.484209 35.8497755, 128.4842084 35.850057)",,,
2852179992,2852179988,0,281239422,living_street,,,호산동로35북길,False,,False,35.23631372384989,"LINESTRING (128.4845952 35.8518324, 128.4842043 35.851838)",,,
2852179992,2852179993,0,281239433,living_street,,,호산동로35길,False,,False,128.4100566925893,"LINESTRING (128.4845952 35.8518324, 128.4845873 35.8506776)",,,
2852179992,2852179995,0,281239422,living_street,,,호산동로35북길,False,,True,35.90481735469901,"LINESTRING (128.4845952 35.8518324, 128.4849257 35.8518277, 128.4849488 35.8518274, 128.4849935 35.8518286)",,,
2852179993,2852179996,0,281239423,living_street,,,호산동로35길,False,,False,35.59188406418695,"LINESTRING (128.4845873 35.8506776, 128.4849822 35.8506771)",,,
2852179993,2852179989,0,281239423,living_street,,,호산동로35길,False,,True,34.2850025200425,"LINESTRING (128.4845873 35.8506776, 128.4842069 35.850678)",,,
2852179993,2852179994,0,281239433,living_street,,,호산동로35길,False,,False,69.04211522612978,"LINESTRING (128.4845873 35.8506776, 128.484583 35.8500567)",,,
2852179993,2852179992,0,281239433,living_street,,,호산동로35길,False,,True,128.4100566925893,"LINESTRING (128.4845873 35.8506776, 128.4845952 35.8518324)",,,
2852179994,2852179990,0,281239424,living_street,,,호산동로35남길,False,,False,33.76250782694688,"LINESTRING (128.484583 35.8500567, 128.4842084 35.850057)",,,
2852179994,2852179997,0,281239424,living_street,,,호산동로35남길,False,,True,35.42091701250574,"LINESTRING (128.484583 35.8500567, 128.484976 35.8500562)",,,
2852179994,2852179993,0,281239433,living_street,,,호산동로35길,False,,True,69.04211522612978,"LINESTRING (128.484583 35.8500567, 128.4845873 35.8506776)",,,
2852179995,2852179996,0,281239434,living_street,,,호산동로35길,False,,False,128.04518924206917,"LINESTRING (128.4849935 35.8518286, 128.4849822 35.8506771)",,,
2852179995,2852179992,0,281239422,living_street,,,호산동로35북길,False,,False,35.90481735469901,"LINESTRING (128.4849935 35.8518286, 128.4849488 35.8518274, 128.4849257 35.8518277, 128.4845952 35.8518324)",,,
2852179995,2852179977,0,"[1338757972, 281239422]",living_street,,,호산동로35북길,False,,True,173.20514043903864,"LINESTRING (128.4849935 35.8518286, 128.4854773 35.8518417, 128.4854703 35.8506764)",,,
2852179996,2852179977,0,281239423,living_street,,,호산동로35길,False,,False,43.99190868756953,"LINESTRING (128.4849822 35.8506771, 128.4854703 35.8506764)",,,
2852179996,2852179993,0,281239423,living_street,,,호산동로35길,False,,True,35.59188406418695,"LINESTRING (128.4849822 35.8506771, 128.4845873 35.8506776)",,,
2852179996,2852179997,0,281239434,living_street,,,호산동로35길,False,,False,69.04328884123154,"LINESTRING (128.4849822 35.8506771, 128.484976 35.8500562)",,,
2852179996,2852179995,0,281239434,living_street,,,호산동로35길,False,,True,128.04518924206917,"LINESTRING (128.4849822 35.8506771, 128.4849935 35.8518286)",,,
2852179997,2852179994,0,281239424,living_street,,,호산동로35남길,False,,False,35.42091701250574,"LINESTRING (128.484976 35.8500562, 128.484583 35.8500567)",,,
2852179997,2852179998,0,281239434,living_street,,,호산동로35길,False,,False,30.913191119765823,"LINESTRING (128.484976 35.8500562, 128.4849733 35.8497782)",,,
2852179997,2852179996,0,281239434,living_street,,,호산동로35길,False,,True,69.04328884123154,"LINESTRING (128.484976 35.8500562, 128.4849822 35.8506771)",,,
2852179997,2852179977,0,"[281239424, 1338757970]",living_street,,,호산동로35남길,False,,True,113.22600491892933,"LINESTRING (128.484976 35.8500562, 128.4854666 35.8500558, 128.4854703 35.8506764)",,,
2852179998,2852179991,0,237831079,tertiary,,,달서대로109안길,False,,False,68.88683484711842,"LINESTRING (128.4849733 35.8497782, 128.484209 35.8497755)",,,
2852179998,2456943906,0,237831079,tertiary,,,달서대로109안길,False,,True,5.1825091991604095,"LINESTRING (128.4849733 35.8497782, 128.4850308 35.8497784)",,,
2852179998,2852179997,0,281239434,living_street,,,호산동로35길,False,,True,30.913191119765823,"LINESTRING (128.4849733 35.8497782, 128.484976 35.8500562)",,,
2852183675,2852184655,0,281239496,living_street,,,호산동로36길,False,,True,34.64557832474428,"LINESTRING (128.4885091 35.8506723, 128.4881247 35.850673)",,,
2852183675,2852184656,0,"[1338757968, 281239534]",living_street,,,"['호산동로36북길', '호산동로36남길']",False,,"[False, True]",103.9790906032809,"LINESTRING (128.4885091 35.8506723, 128.4885263 35.8500529, 128.488137 35.8500532)",,,
2852183675,2852184654,0,"[1338757968, 281239497]",living_street,,,호산동로36북길,False,,True,115.67633115909271,"LINESTRING (128.4885091 35.8506723, 128.4884888 35.851401, 128.4881093 35.8514496)",,,
2852183676,2852184643,0,281239496,living_street,,,호산동로36길,False,,False,38.30477499680899,"LINESTRING (128.4861479 35.8506754, 128.4865729 35.8506748)",,,
2852183676,2852179971,0,281239496,living_street,,,호산동로36길,False,,True,29.877730695580063,"LINESTRING (128.4861479 35.8506754, 128.4858164 35.8506759)",,,
2852183676,2852184642,0,281239497,living_street,,,호산동로36북길,False,,False,172.1768912316517,"LINESTRING (128.4861479 35.8506754, 128.4861339 35.8518656, 128.4865563 35.8517604)",,,
2852183676,2852184644,0,"[1338757969, 281239534]",living_street,,,호산동로36남길,False,,False,106.24278816841267,"LINESTRING (128.4861479 35.8506754, 128.4861693 35.8500551, 128.4865825 35.8500547)",,,
2852183678,2852184648,0,281239497,living_street,,,호산동로36북길,False,,False,37.713688897665975,"LINESTRING (128.4869288 35.8516526, 128.487337 35.851578)",,,
2852183678,2852184642,0,281239497,living_street,,,호산동로36북길,False,,True,35.6482575157011,"LINESTRING (128.4869288 35.8516526, 128.4865563 35.8517604)",,,
2852183678,2852184646,0,281239664,living_street,,,호산동로36길,False,,False,108.80643353424705,"LINESTRING (128.4869288 35.8516526, 128.4869362 35.8506741)",,,
2852183679,2852184654,0,281239497,living_street,,,호산동로36북길,False,,False,34.29306352128562,"LINESTRING (128.4877336 35.8514984, 128.4881093 35.8514496)",,,
2852183679,2852184648,0,281239497,living_street,,,호산동로36북길,False,,True,36.8242313542029,"LINESTRING (128.4877336 35.8514984, 128.487337 35.851578)",,,
2852183679,2852184651,0,281239666,living_street,,,호산동로36길,False,,False,91.75157935287038,"LINESTRING (128.4877336 35.8514984, 128.4877437 35.8506733)",,,
2852184642,2852183678,0,281239497,living_street,,,호산동로36북길,False,,False,35.6482575157011,"LINESTRING (128.4865563 35.8517604, 128.4869288 35.8516526)",,,
2852184642,2852184643,0,281239663,living_street,,,호산동로36길,False,,False,120.72265406730894,"LINESTRING (128.4865563 35.8517604, 128.4865729 35.8506748)",,,
2852184642,2852183676,0,281239497,living_street,,,호산동로36북길,False,,True,172.1768912316517,"LINESTRING (128.4865563 35.8517604, 128.4861339 35.8518656, 128.4861479 35.8506754)",,,
2852184643,2852184646,0,281239496,living_street,,,호산동로36길,False,,False,32.74386606996232,"LINESTRING (128.4865729 35.8506748, 128.4869362 35.8506741)",,,
2852184643,2852183676,0,281239496,living_street,,,호산동로36길,False,,True,38.30477499680899,"LINESTRING (128.4865729 35.8506748, 128.4861479 35.8506754)",,,
2852184643,2852184644,0,281239663,living_street,,,호산동로36길,False,,False,68.95749989505236,"LINESTRING (128.4865729 35.8506748, 128.4865825 35.8500547)",,,
2852184643,2852184642,0,281239663,living_street,,,호산동로36길,False,,True,120.72265406730894,"LINESTRING (128.4865729 35.8506748, 128.4865563 35.8517604)",,,
2852184644,2852184647,0,281239534,living_street,,,호산동로36남길,False,,False,32.302412449431735,"LINESTRING (128.4865825 35.8500547, 128.4869409 35.8500544)",,,
2852184644,2852184643,0,281239663,living_street,,,호산동로36길,False,,True,68.95749989505236,"LINESTRING (128.4865825 35.8500547, 128.4865729 35.8506748)",,,
2852184644,2852184645,0,720844402,living_street,,,,False,,False,32.249012710730504,"LINESTRING (128.4865825 35.8500547, 128.4865869 35.8497647)",,,
2852184644,2852183676,0,"[1338757969, 281239534]",living_street,,,호산동로36남길,False,,True,106.24278816841267,"LINESTRING (128.4865825 35.8500547, 128.4861693 35.8500551, 128.4861479 35.8506754)",,,
2852184645,2456943899,0,237831079,tertiary,,,달서대로109안길,False,,False,22.028268600393062,"LINESTRING (128.4865869 35.8497647, 128.4863425 35.8497633)",,,
2852184645,2852184653,0,237831079,tertiary,,,달서대로109안길,False,,True,105.26512444744634,"LINESTRING (128.4865869 35.8497647, 128.4877548 35.8497713)",,,
2852184645,2852184644,0,720844402,living_street,,,,False,,True,32.249012710730504,"LINESTRING (128.4865869 35.8497647, 128.4865825 35.8500547)",,,
2852184646,2852184649,0,281239496,living_street,,,호산동로36길,False,,False,36.51116213346275,"LINESTRING (128.4869362 35.8506741, 128.4873413 35.8506739)",,,
2852184646,2852184643,0,281239496,living_street,,,호산동로36길,False,,True,32.74386606996232,"LINESTRING (128.4869362 35.8506741, 128.4865729 35.8506748)",,,
2852184646,2852184647,0,281239664,living_street,,,호산동로36길,False,,False,68.90889542496483,"LINESTRING (128.4869362 35.8506741, 128.4869409 35.8500544)",,,
2852184646,2852183678,0,281239664,living_street,,,호산동로36길,False,,True,108.80643353424705,"LINESTRING (128.4869362 35.8506741, 128.4869288 35.8516526)",,,
2852184647,2852184650,0,281239534,living_street,,,호산동로36남길,False,,False,36.349234943627025,"LINESTRING (128.4869409 35.8500544, 128.4873442 35.850054)",,,
2852184647,2852184644,0,281239534,living_street,,,호산동로36남길,False,,True,32.302412449431735,"LINESTRING (128.4869409 35.8500544, 128.4865825 35.8500547)",,,
2852184647,2852184646,0,281239664,living_street,,,호산동로36길,False,,True,68.90889542496483,"LINESTRING (128.4869409 35.8500544, 128.4869362 35.8506741)",,,
2852184648,2852183679,0,281239497,living_street,,,호산동로36북길,False,,False,36.8242313542029,"LINESTRING (128.487337 35.851578, 128.4877336 35.8514984)",,,
2852184648,2852183678,0,281239497,living_street,,,호산동로36북길,False,,True,37.713688897665975,"LINESTRING (128.487337 35.851578, 128.4869288 35.8516526)",,,
2852184648,2852184649,0,281239665,living_street,,,호산동로36길,False,,False,100.53222220295356,"LINESTRING (128.487337 35.851578, 128.4873413 35.8506739)",,,
2852184649,2852184651,0,281239496,living_street,,,호산동로36길,False,,False,36.26786929274826,"LINESTRING (128.4873413 35.8506739, 128.4877437 35.8506733)",,,
2852184649,2852184646,0,281239496,living_street,,,호산동로36길,False,,True,36.51116213346275,"LINESTRING (128.4873413 35.8506739, 128.4869362 35.8506741)",,,
2852184649,2852184650,0,281239665,living_street,,,호산동로36길,False,,False,68.93032795019636,"LINESTRING (128.4873413 35.8506739, 128.4873442 35.850054)",,,
2852184649,2852184648,0,281239665,living_street,,,호산동로36길,False,,True,100.53222220295356,"LINESTRING (128.4873413 35.8506739, 128.487337 35.851578)",,,
2852184650,2852184652,0,281239534,living_street,,,호산동로36남길,False,,False,36.691726791677745,"LINESTRING (128.4873442 35.850054, 128.4877513 35.8500536)",,,
2852184650,2852184647,0,281239534,living_street,,,호산동로36남길,False,,True,36.349234943627025,"LINESTRING (128.4873442 35.850054, 128.4869409 35.8500544)",,,
2852184650,2852184649,0,281239665,living_street,,,호산동로36길,False,,True,68.93032795019636,"LINESTRING (128.4873442 35.850054, 128.4873413 35.8506739)",,,
2852184651,2852184655,0,281239496,living_street,,,호산동로36길,False,,False,34.33906913036795,"LINESTRING (128.4877437 35.8506733, 128.4881247 35.850673)",,,
2852184651,2852184649,0,281239496,living_street,,,호산동로36길,False,,True,36.26786929274826,"LINESTRING (128.4877437 35.8506733, 128.4873413 35.8506739)",,,
2852184651,2852184652,0,281239666,living_street,,,호산동로36길,False,,False,68.91099785293024,"LINESTRING (128.4877437 35.8506733, 128.4877513 35.8500536)",,,
2852184651,2852183679,0,281239666,living_street,,,호산동로36길,False,,True,91.75157935287038,"LINESTRING (128.4877437 35.8506733, 128.4877336 35.8514984)",,,
2852184652,2852184656,0,281239534,living_street,,,호산동로36남길,False,,False,34.762958191865785,"LINESTRING (128.4877513 35.8500536, 128.488137 35.8500532)",,,
2852184652,2852184650,0,281239534,living_street,,,호산동로36남길,False,,True,36.691726791677745,"LINESTRING (128.4877513 35.8500536, 128.4873442 35.850054)",,,
2852184652,2852184651,0,281239666,living_street,,,호산동로36길,False,,True,68.91099785293024,"LINESTRING (128.4877513 35.8500536, 128.4877437 35.8506733)",,,
2852184652,2852184653,0,720844403,living_street,,,,False,,False,31.391957151612072,"LINESTRING (128.4877513 35.8500536, 128.4877548 35.8497713)",,,
2852184653,2852184645,0,237831079,tertiary,,,달서대로109안길,False,,False,105.26512444744634,"LINESTRING (128.4877548 35.8497713, 128.4865869 35.8497647)",,,
2852184653,2852184652,0,720844403,living_street,,,,False,,True,31.391957151612072,"LINESTRING (128.4877548 35.8497713, 128.4877513 35.8500536)",,,
2852184653,6654347165,0,237831079,tertiary,,,달서대로109안길,False,,True,249.42106314395366,"LINESTRING (128.4877548 35.8497713, 128.4884674 35.8497753, 128.4885343 35.8497652, 128.4885631 35.8497555, 128.4885925 35.8497421, 128.4886173 35.8496976, 128.4886197 35.8496518, 128.4886995 35.8481902)",,,
2852184654,2852183679,0,281239497,living_street,,,호산동로36북길,False,,True,34.29306352128562,"LINESTRING (128.4881093 35.8514496, 128.4877336 35.8514984)",,,
2852184654,2852184655,0,281239667,living_street,,,호산동로36길,False,,False,86.365255820369,"LINESTRING (128.4881093 35.8514496, 128.4881247 35.850673)",,,
2852184654,2852183675,0,"[1338757968, 281239497]",living_street,,,호산동로36북길,False,,False,115.67633115909271,"LINESTRING (128.4881093 35.8514496, 128.4884888 35.851401, 128.4885091 35.8506723)",,,
2852184655,2852183675,0,281239496,living_street,,,호산동로36길,False,,False,34.64557832474428,"LINESTRING (128.4881247 35.850673, 128.4885091 35.8506723)",,,
2852184655,2852184651,0,281239496,living_street,,,호산동로36길,False,,True,34.33906913036795,"LINESTRING (128.4881247 35.850673, 128.4877437 35.8506733)",,,
2852184655,2852184656,0,281239667,living_street,,,호산동로36길,False,,False,68.92762837886171,"LINESTRING (128.4881247 35.850673, 128.488137 35.8500532)",,,
2852184655,2852184654,0,281239667,living_street,,,호산동로36길,False,,True,86.365255820369,"LINESTRING (128.4881247 35.850673, 128.4881093 35.8514496)",,,
2852184656,2852184652,0,281239534,living_street,,,호산동로36남길,False,,True,34.762958191865785,"LINESTRING (128.488137 35.8500532, 128.4877513 35.8500536)",,,
2852184656,2852184655,0,281239667,living_street,,,호산동로36길,False,,True,68.92762837886171,"LINESTRING (128.488137 35.8500532, 128.4881247 35.850673)",,,
2852184656,2852183675,0,"[1338757968, 281239534]",living_street,,,"['호산동로36남길', '호산동로36북길']",False,,"[False, True]",103.9790906032809,"LINESTRING (128.488137 35.8500532, 128.4885263 35.8500529, 128.4885091 35.8506723)",,,
2852207105,4639489462,0,498247669,unclassified,,,,False,,False,59.24124445006434,"LINESTRING (128.4908613 35.8593778, 128.4905041 35.8597222, 128.4904189 35.859768)",,,
2852207106,414665746,0,917307624,tertiary,,,선원로,False,,False,17.51015213750044,"LINESTRING (128.4920295 35.8593661, 128.4922238 35.8593665)",,,
2852207106,369918510,0,671853527,secondary,,,달서대로,True,17,False,415.73457077000575,"LINESTRING (128.4920295 35.8593661, 128.4919698 35.8575783, 128.4919472 35.8562646, 128.4919497 35.8556281)",,,
2852207445,1744953848,0,1086951237,primary,4,60,달구벌대로,True,30,False,69.59579129686935,"LINESTRING (128.5351392 35.8499737, 128.5343701 35.8499179)",,,
2852207445,1744953645,0,281242701,residential,,,달구벌대로309길,False,,False,91.94471837976229,"LINESTRING (128.5351392 35.8499737, 128.5351309 35.8501011, 128.5351306 35.8508004)",,,
2854664445,3141943561,0,37403367,tertiary,,,호산로,False,,False,105.26054062947314,"LINESTRING (128.4780669 35.8520769, 128.4780712 35.8526776, 128.4780723 35.8528359, 128.4780754 35.8530235)",,,
2854664445,436881631,0,37403367,tertiary,,,호산로,False,,True,257.74078219961507,"LINESTRING (128.4780669 35.8520769, 128.4780651 35.8509837, 128.4780724 35.849759)",,,
2854664445,2854670078,0,281507366,residential,,,호산로27길,False,,False,84.36891988599118,"LINESTRING (128.4780669 35.8520769, 128.4778442 35.8520752, 128.4771308 35.8520753)",,,
2854664446,2854670076,0,281507366,residential,,,호산로27길,False,,False,104.15652483449772,"LINESTRING (128.4761591 35.8520959, 128.4750132 35.8522174)",,,
2854664446,2854670078,0,281507366,residential,,,호산로27길,False,,True,87.60649540853169,"LINESTRING (128.4761591 35.8520959, 128.4771308 35.8520753)",,,
2854664446,2854670075,0,281507705,living_street,,,,False,,True,26.755729180882785,"LINESTRING (128.4761591 35.8520959, 128.4761629 35.8523365)",,,
2854664447,2854670076,0,281507366,residential,,,호산로27길,False,,True,94.95825543558354,"LINESTRING (128.4739685 35.8523282, 128.4750132 35.8522174)",,,
2854670070,2854670071,0,281507703,living_street,,,호산로29길,False,,False,89.24435381628416,"LINESTRING (128.4771436 35.8526893, 128.4761535 35.8526772)",,,
2854670070,2854670077,0,281507707,living_street,,,,False,,False,37.01981002209008,"LINESTRING (128.4771436 35.8526893, 128.4771384 35.8523564)",,,
2854670070,2854670077,1,"[281507704, 281507703]",living_street,,,호산로29길,False,,True,134.95675391280054,"LINESTRING (128.4771436 35.8526893, 128.4776924 35.8526782, 128.4776969 35.8523622, 128.4771384 35.8523564)",,,
2854670071,2854670070,0,281507703,living_street,,,호산로29길,False,,True,89.24435381628416,"LINESTRING (128.4761535 35.8526772, 128.4771436 35.8526893)",,,
2854670071,2854670075,0,281507705,living_street,,,,False,,False,37.89363655884116,"LINESTRING (128.4761535 35.8526772, 128.4761629 35.8523365)",,,
2854670071,2854670074,0,"[281507704, 281507703]",living_street,,,호산로29길,False,,False,226.497261735902,"LINESTRING (128.4761535 35.8526772, 128.4747105 35.8527831, 128.4743789 35.8525901, 128.4750187 35.8524728)",,,
2854670074,2854670075,0,281507704,living_street,,,호산로29길,False,,False,104.23083413259968,"LINESTRING (128.4750187 35.8524728, 128.4761629 35.8523365)",,,
2854670074,2854670076,0,281507706,living_street,,,,False,,False,28.403550160862384,"LINESTRING (128.4750187 35.8524728, 128.4750132 35.8522174)",,,
2854670074,2854670071,0,"[281507704, 281507703]",living_street,,,호산로29길,False,,True,226.49726173590201,"LINESTRING (128.4750187 35.8524728, 128.4743789 35.8525901, 128.4747105 35.8527831, 128.4761535 35.8526772)",,,
2854670075,2854670077,0,281507704,living_street,,,호산로29길,False,,False,87.94657994654274,"LINESTRING (128.4761629 35.8523365, 128.4771384 35.8523564)",,,
2854670075,2854670074,0,281507704,living_street,,,호산로29길,False,,True,104.23083413259968,"LINESTRING (128.4761629 35.8523365, 128.4750187 35.8524728)",,,
2854670075,2854664446,0,281507705,living_street,,,,False,,False,26.755729180882785,"LINESTRING (128.4761629 35.8523365, 128.4761591 35.8520959)",,,
2854670075,2854670071,0,281507705,living_street,,,,False,,True,37.89363655884116,"LINESTRING (128.4761629 35.8523365, 128.4761535 35.8526772)",,,
2854670076,2854664447,0,281507366,residential,,,호산로27길,False,,False,94.95825543558354,"LINESTRING (128.4750132 35.8522174, 128.4739685 35.8523282)",,,
2854670076,2854664446,0,281507366,residential,,,호산로27길,False,,True,104.15652483449772,"LINESTRING (128.4750132 35.8522174, 128.4761591 35.8520959)",,,
2854670076,2854670074,0,281507706,living_street,,,,False,,True,28.403550160862384,"LINESTRING (128.4750132 35.8522174, 128.4750187 35.8524728)",,,
2854670077,2854670075,0,281507704,living_street,,,호산로29길,False,,True,87.94657994654274,"LINESTRING (128.4771384 35.8523564, 128.4761629 35.8523365)",,,
2854670077,2854670078,0,281507707,living_street,,,,False,,False,31.26444230353281,"LINESTRING (128.4771384 35.8523564, 128.4771308 35.8520753)",,,
2854670077,2854670070,0,281507707,living_street,,,,False,,True,37.01981002209008,"LINESTRING (128.4771384 35.8523564, 128.4771436 35.8526893)",,,
2854670077,2854670070,1,"[281507704, 281507703]",living_street,,,호산로29길,False,,False,134.95675391280054,"LINESTRING (128.4771384 35.8523564, 128.4776969 35.8523622, 128.4776924 35.8526782, 128.4771436 35.8526893)",,,
2854670078,2854664446,0,281507366,residential,,,호산로27길,False,,False,87.60649540853169,"LINESTRING (128.4771308 35.8520753, 128.4761591 35.8520959)",,,
2854670078,2854670077,0,281507707,living_street,,,,False,,True,31.26444230353281,"LINESTRING (128.4771308 35.8520753, 128.4771384 35.8523564)",,,
2854670078,2854664445,0,281507366,residential,,,호산로27길,False,,True,84.36891988599118,"LINESTRING (128.4771308 35.8520753, 128.4778442 35.8520752, 128.4780669 35.8520769)",,,
2854681891,436840869,0,37400381,tertiary,,,신당로,False,,False,136.25920623997166,"LINESTRING (128.4955942 35.853636, 128.4940826 35.8536598)",,,
2854681891,4899624525,0,37400381,tertiary,,,신당로,False,,True,258.0445737210491,"LINESTRING (128.4955942 35.853636, 128.4984568 35.8535896)",,,
2854681891,4899624540,0,281509672,tertiary,,,서당로,False,,True,41.72042241825769,"LINESTRING (128.4955942 35.853636, 128.4956049 35.8540111)",,,
2854681891,2854702524,0,281511570,tertiary,,,서당로,False,,False,46.14613224580942,"LINESTRING (128.4955942 35.853636, 128.4955956 35.853221)",,,
2854693149,4899624540,0,281509672,tertiary,,,서당로,False,,False,104.0542338914712,"LINESTRING (128.4956276 35.8549467, 128.4956049 35.8540111)",,,
2854693149,2356857525,0,281509672,tertiary,,,서당로,False,,True,65.35400166840638,"LINESTRING (128.4956276 35.8549467, 128.4956484 35.8555342)",,,
2854693149,4899624527,0,498570055,living_street,,,서당로7길,False,,False,40.67291018092206,"LINESTRING (128.4956276 35.8549467, 128.4951764 35.8549544)",,,
2854702504,365208101,0,41962786,primary,4,60,달구벌대로,True,30,False,235.30372198981502,"LINESTRING (128.4956147 35.8516009, 128.4944313 35.8515157, 128.4942258 35.8514901, 128.4933515 35.8514473, 128.4930127 35.8514544)",,,
2854702504,2854702514,0,281511570,tertiary,,,서당로,False,,True,54.80362615306913,"LINESTRING (128.4956147 35.8516009, 128.4956089 35.8517838, 128.4955992 35.8520936)",,,
2854702505,5779561407,0,37400381,tertiary,,,신당로,False,,False,46.016889345155334,"LINESTRING (128.492661 35.8536817, 128.4921515 35.8537087)",,,
2854702505,436840869,0,37400381,tertiary,,,신당로,False,,True,128.145324269443,"LINESTRING (128.492661 35.8536817, 128.4940826 35.8536598)",,,
2854702505,2854702515,0,281511571,living_street,,,,False,,False,44.45583923761846,"LINESTRING (128.492661 35.8536817, 128.4926617 35.8532819)",,,
