osmid,y,x,street_count,highway,junction,ref,railway,geometry,convenience_store_count,cctv_count,police_count,lighting_count,population,safety_score
1695486039,35.8545252,128.5563501,3,,,,,POINT (128.5563501 35.8545252),0.0,0.21428571428571427,0.0,0.06338028169014084,0.012031733537944058,0.06805224494014835
1695486042,35.8545669,128.5534011,4,,,,,POINT (128.5534011 35.8545669),0.0,0.07142857142857142,0.0,0.056338028169014086,0.04711473395414946,0.03619195858406809
1695486043,35.8545687,128.5586931,3,,,,,POINT (128.5586931 35.8545687),0.0,0.21428571428571427,0.0,0.06338028169014084,0.021227890857921067,0.0694316685381449
1695486053,35.8545899,128.5439522,3,,,,,POINT (128.5439522 35.8545899),0.0,0.14285714285714285,0.0,0.08450704225352113,0.012440860610830965,0.05448182325661459
1695486072,35.8546517,128.5464982,1,,,,,POINT (128.5464982 35.8546517),0.0,0.21428571428571427,0.0,0.04929577464788733,0.03867029454317918,0.0692311276824829
1695486082,35.8545816,128.5463136,1,,,,,POINT (128.5463136 35.8545816),0.0,0.14285714285714285,0.0,0.056338028169014086,0.03867029454317918,0.05278243552956541
1695486105,35.8547142,128.5575295,3,,,,,POINT (128.5575295 35.8547142),0.0,0.21428571428571427,0.0,0.035211267605633804,0.007882420559980294,0.06179604517655237
1695486114,35.8547353,128.5514523,4,,,,,POINT (128.5514523 35.8547353),0.0,0.21428571428571427,0.0,0.035211267605633804,0.16458941479256267,0.08530209431143973
1695486123,35.8548084,128.5462277,3,,,,,POINT (128.5462277 35.8548084),0.0,0.07142857142857142,0.0,0.06338028169014084,0.03867029454317918,0.0363337433766479
1695486132,35.8548294,128.5419921,4,,,,,POINT (128.5419921 35.8548294),0.5,0.14285714285714285,0.0,0.06338028169014084,0.009080072821787645,0.12475235297558203
1695486143,35.8548386,128.5470107,3,,,,,POINT (128.5470107 35.8548386),0.0,0.14285714285714285,0.0,0.1056338028169014,0.0788341152520874,0.06866616356547911
1695486154,35.8548414,128.540972,3,,,,,POINT (128.540972 35.8548414),0.0,0.07142857142857142,0.0,0.04225352112676056,0.0116042028251003,0.028048477506260015
1695486172,35.8548506,128.5401969,3,,,,,POINT (128.5401969 35.8548506),0.0,0.14285714285714285,0.0,0.07746478873239437,0.0116042028251003,0.05294787388452963
1695486566,35.8550368,128.552805,4,,,,,POINT (128.552805 35.8550368),0.5,0.07142857142857142,0.0,0.04929577464788733,0.1314501218887231,0.12243381607002879
1695486575,35.8550368,128.5572426,3,,,,,POINT (128.5572426 35.8550368),0.0,0.07142857142857142,0.0,0.035211267605633804,0.007882420559980294,0.026081759462266662
1695486595,35.8550894,128.5539857,3,,,,,POINT (128.5539857 35.8550894),0.0,0.2857142857142857,0.0,0.06338028169014084,0.04711473395414946,0.09117183785972201
1695486617,35.8551418,128.5478424,4,,,,,POINT (128.5478424 35.8551418),0.0,0.07142857142857142,0.0,0.07746478873239437,0.0788341152520874,0.04517521789143484
1695486628,35.8551516,128.5571481,3,,,,,POINT (128.5571481 35.8551516),0.0,0.0,0.0,0.02112676056338028,0.007882420559980294,0.005407715196673101
1695486646,35.8551827,128.5437753,4,,,,,POINT (128.5437753 35.8551827),0.5,0.07142857142857142,0.0,0.07042253521126761,0.012440860610830965,0.10880777899102104
1695486669,35.8551923,128.5526501,1,,,,,POINT (128.5526501 35.8551923),0.5,0.07142857142857142,0.0,0.04929577464788733,0.1314501218887231,0.12243381607002879
1695486755,35.8552489,128.5576111,3,,,,,POINT (128.5576111 35.8552489),0.0,0.0,0.0,0.014084507042253521,0.007882420559980294,0.003999264492447748
1695486847,35.8553254,128.5444954,3,,,,,POINT (128.5444954 35.8553254),0.0,0.0,0.0,0.056338028169014086,0.06747765373409854,0.0213892536939176
1695486866,35.8553261,128.5606275,3,,,,,POINT (128.5606275 35.8553261),0.0,0.0,0.0,0.06338028169014084,0.015882341282762016,0.015058407530442472
1695486934,35.8554508,128.5420137,4,,,,,POINT (128.5420137 35.8554508),0.0,0.07142857142857142,0.0,0.04929577464788733,0.004629223281453944,0.028410681278938414
1695486943,35.8554544,128.5579682,3,,,,,POINT (128.5579682 35.8554544),0.0,0.07142857142857142,0.0,0.04225352112676056,0.05377118896008109,0.03437352542650714
1695486952,35.8554713,128.5402046,4,,,,,POINT (128.5402046 35.8554713),0.5,0.0,0.0,0.07746478873239437,0.004670277555203842,0.09119349937975946
1695486963,35.8554761,128.5452559,3,,,,,POINT (128.5452559 35.8554761),0.0,0.07142857142857142,0.0,0.06338028169014084,0.012633390998071864,0.032428207844881804
1695487044,35.8555515,128.554837,3,,,,,POINT (128.554837 35.8555515),0.0,0.07142857142857142,0.0,0.056338028169014086,0.07341495111710096,0.04013699115851081
1695487053,35.8555764,128.5532568,3,,,,,POINT (128.5532568 35.8555764),0.0,0.07142857142857142,0.0,0.07746478873239437,0.11086069577084355,0.049979204969248264
1695487075,35.8556137,128.5459765,3,,,,,POINT (128.5459765 35.8556137),0.0,0.0,0.0,0.08450704225352113,0.011503690637643655,0.018626962046350774
1695487114,35.8556789,128.5463183,3,,,,,POINT (128.5463183 35.8556789),0.0,0.0,0.0,0.08450704225352113,0.011503690637643655,0.018626962046350774
1695487135,35.8557561,128.5467225,3,,,,,POINT (128.5467225 35.8557561),0.0,0.0,0.0,0.09859154929577466,0.032554623419056544,0.024601503372013413
1695487169,35.8557651,128.5436015,4,,,,,POINT (128.5436015 35.8557651),0.0,0.2857142857142857,0.0,0.04225352112676056,0.005925972066105875,0.08076817146383942
1695487215,35.8557757,128.562371,3,,,,,POINT (128.562371 35.8557757),0.0,0.0,0.0,0.04225352112676056,0.03285332865220235,0.013378703523182465
1695487238,35.8558347,128.5602072,3,,,,,POINT (128.5602072 35.8558347),0.0,0.21428571428571427,0.0,0.07042253521126761,0.015882341282762016,0.07003828680609639
1695487260,35.8558905,128.5626876,3,,,,,POINT (128.5626876 35.8558905),0.0,0.0,0.0,0.056338028169014086,0.03285332865220235,0.01619560493163317
1695487279,35.8559098,128.5443327,3,,,,,POINT (128.5443327 35.8559098),0.0,0.0,0.0,0.028169014084507043,0.005925972066105875,0.00652269862681729
1695487287,35.8559514,128.5588502,3,,,,,POINT (128.5588502 35.8559514),0.0,0.0,0.0,0.04225352112676056,0.02916269100854778,0.012825107876634281
1695487306,35.8559894,128.5629602,3,,,,,POINT (128.5629602 35.8559894),0.0,0.14285714285714285,0.0,0.06338028169014084,0.03285332865220235,0.05331834135014423
1695487314,35.8560282,128.5475822,3,,,,,POINT (128.5475822 35.8560282),0.0,0.0,0.0,0.056338028169014086,0.032554623419056544,0.016150799146661298
1695487340,35.8560586,128.5450849,4,,,,,POINT (128.5450849 35.8560586),0.0,0.14285714285714285,0.0,0.04225352112676056,0.012633390998071864,0.04605999858934861
1695487355,35.8560871,128.5632298,3,,,,,POINT (128.5632298 35.8560871),0.5,0.14285714285714285,0.0,0.07746478873239437,0.042443040734333554,0.1325736995709146
1695487369,35.8561463,128.5633931,3,,,,,POINT (128.5633931 35.8561463),0.5,0.14285714285714285,0.0,0.07042253521126761,0.042443040734333554,0.13116524886668926
1695487378,35.8561517,128.5563255,3,,,,,POINT (128.5563255 35.8561517),0.0,0.21428571428571427,0.0,0.06338028169014084,0.02183379531188507,0.0695225542062395
1695487406,35.8562103,128.5615693,4,,,,,POINT (128.5615693 35.8562103),0.0,0.07142857142857142,0.0,0.04929577464788733,0.00921456095993386,0.0290984819307104
1695487459,35.8563158,128.5638604,3,,,,,POINT (128.5638604 35.8563158),0.5,0.0,0.0,0.028169014084507043,0.020361504115337024,0.08368802843420196
1695487462,35.8563337,128.5562019,3,,,,,POINT (128.5562019 35.8563337),0.0,0.21428571428571427,0.0,0.08450704225352113,0.09637278413096596,0.08492875464177768
1695487468,35.8563514,128.5597803,4,,,,,POINT (128.5597803 35.8563514),0.5,0.21428571428571427,0.0,0.07042253521126761,0.03281935270151278,0.14757883851890902
1695487496,35.8564491,128.5642281,3,,,,,POINT (128.5642281 35.8564491),0.0,0.0,0.0,0.04225352112676056,0.020361504115337024,0.011504929842652667
1695487524,35.8565727,128.554263,3,,,,,POINT (128.554263 35.8565727),0.0,0.0,0.0,0.04225352112676056,0.06276207491130861,0.017865015462048404
1695487566,35.8567369,128.538408,3,,,,,POINT (128.538408 35.8567369),0.0,0.0,0.0,0.014084507042253521,0.03286040697526268,0.007745962454740105
1695487584,35.8567829,128.563125,3,,,,,POINT (128.563125 35.8567829),0.0,0.21428571428571427,0.0,0.08450704225352113,0.00973127854333774,0.07193252880363345
1695487593,35.8568134,128.5612828,4,,,,,POINT (128.5612828 35.8568134),0.5,0.07142857142857142,0.0,0.08450704225352113,0.00921456095993386,0.11114073545183717
1695487651,35.8569072,128.559321,3,,,,,POINT (128.559321 35.8569072),0.0,0.0,0.0,0.04225352112676056,0.03281935270151278,0.01337360713057903
1695487659,35.8569193,128.561627,3,,,,,POINT (128.561627 35.8569193),0.5,0.14285714285714285,0.0,0.09154929577464789,0.00921456095993386,0.13040632901320537
1695487679,35.8569532,128.5650837,1,,,,,POINT (128.5650837 35.8569532),0.0,0.0,0.0,0.09859154929577466,0.03757032313960435,0.025353858330095583
1695487690,35.8572128,128.5573032,1,,,,,POINT (128.5573032 35.8572128),0.0,0.07142857142857142,0.0,0.056338028169014086,0.2520760721535939,0.06693615931398475
1695487715,35.8570133,128.5619327,3,,,,,POINT (128.5619327 35.8570133),0.5,0.07142857142857142,0.0,0.09859154929577466,0.00921456095993386,0.11395763686028787
1695487758,35.8570719,128.5621235,3,,,,,POINT (128.5621235 35.8570719),0.0,0.07142857142857142,0.0,0.07042253521126761,0.014935261657290248,0.03418193914798991
1695487785,35.8571191,128.5622769,3,,,,,POINT (128.5622769 35.8571191),0.0,0.07142857142857142,0.0,0.08450704225352113,0.014935261657290248,0.036998840556440614
1695487817,35.8571603,128.5624107,3,,,,,POINT (128.5624107 35.8571603),0.0,0.07142857142857142,0.0,0.07746478873239437,0.014935261657290248,0.035590389852215264
1695487844,35.857213,128.5625821,3,,,,,POINT (128.5625821 35.857213),0.0,0.0,0.0,0.08450704225352113,0.014935261657290248,0.019141697699297765
1695487884,35.8573115,128.5629023,4,,,,,POINT (128.5629023 35.8573115),0.0,0.0,0.0,0.07746478873239437,0.014935261657290248,0.01773324699507241
1695487936,35.8573549,128.5591083,3,,,,,POINT (128.5591083 35.8573549),0.0,0.0,0.0,0.035211267605633804,0.07277082371861117,0.01795787707891844
1695487951,35.8573681,128.5645774,3,,,,,POINT (128.5645774 35.8573681),0.5,0.21428571428571427,0.0,0.09154929577464789,0.020725329920637837,0.1499900872144538
1695487985,35.8574108,128.5649874,3,,,,,POINT (128.5649874 35.8574108),0.0,0.21428571428571427,0.0,0.11267605633802817,0.020725329920637837,0.07921543932712988
1695487993,35.8574222,128.5609935,4,,,,,POINT (128.5609935 35.8574222),0.0,0.2857142857142857,0.0,0.06338028169014084,0.04356000011325317,0.09063862778358757
1695488013,35.8574735,128.5634292,3,,,,,POINT (128.5634292 35.8574735),0.0,0.14285714285714285,0.0,0.07746478873239437,0.010751972728636913,0.05282003937006012
1695488053,35.8575247,128.5613265,4,,,,,POINT (128.5613265 35.8575247),0.0,0.2857142857142857,0.0,0.06338028169014084,0.01278062011772667,0.08602172078425858
1695488062,35.8575682,128.5655285,3,,,,,POINT (128.5655285 35.8575682),0.0,0.0,0.0,0.07042253521126761,0.013321403999535662,0.016082717642183872
1695488085,35.85757,128.563743,3,,,,,POINT (128.563743 35.85757),0.0,0.14285714285714285,0.0,0.06338028169014084,0.010751972728636913,0.05000313796160941
1695488126,35.8576287,128.5616643,4,,,,,POINT (128.5616643 35.8576287),0.0,0.0,0.0,0.06338028169014084,0.01278062011772667,0.01459314935568717
1695488225,35.8576826,128.562746,3,,,,,POINT (128.562746 35.8576826),0.0,0.14285714285714285,0.0,0.06338028169014084,0.014935261657290248,0.05063063130090741
1695488245,35.8576922,128.5589227,3,,,,,POINT (128.5589227 35.8576922),0.5,0.0,0.0,0.04225352112676056,0.07277082371861117,0.09436632778314379
1695488264,35.8577237,128.5619729,4,,,,,POINT (128.5619729 35.8577237),0.0,0.0,0.0,0.06338028169014084,0.01278062011772667,0.01459314935568717
1695488307,35.8577847,128.5644413,4,,,,,POINT (128.5644413 35.8577847),0.5,0.21428571428571427,0.0,0.07746478873239437,0.020725329920637837,0.1471731858060031
1695488358,35.8578645,128.5602513,3,,,,,POINT (128.5602513 35.8578645),0.0,0.21428571428571427,0.0,0.04929577464788733,0.04356000011325317,0.069964583517994
1695488371,35.8578933,128.5647944,3,,,,,POINT (128.5647944 35.8578933),1.0,0.07142857142857142,0.0,0.08450704225352113,0.020725329920637837,0.18786735079594274
1695488389,35.8579117,128.5389974,3,,,,,POINT (128.5389974 35.8579117),0.0,0.21428571428571427,0.0,0.04225352112676056,0.02380440045188014,0.06559279286456271
1695488402,35.8579169,128.5384406,3,,,,,POINT (128.5384406 35.8579169),0.0,0.0,0.0,0.028169014084507043,0.030852994555353903,0.010261752000204495
1695488412,35.8579264,128.5374233,3,,,,,POINT (128.5374233 35.8579264),0.0,0.07142857142857142,0.0,0.04225352112676056,0.04752102969781224,0.033436001537166804
1695488423,35.8579297,128.5626419,4,,,,,POINT (128.5626419 35.8579297),0.0,0.2857142857142857,0.0,0.056338028169014086,0.014935261657290248,0.08493646631096778
1695488483,35.8580038,128.5607172,3,,,,,POINT (128.5607172 35.8580038),0.5,0.21428571428571427,0.0,0.06338028169014084,0.05715745871214159,0.14982110371627796
1695488491,35.858065,128.5653528,3,,,,,POINT (128.5653528 35.858065),0.5,0.07142857142857142,0.0,0.07746478873239437,0.029352390066564548,0.11275295911360642
1695488525,35.8580793,128.5601487,4,,,,,POINT (128.5601487 35.8580793),0.0,0.21428571428571427,0.0,0.07042253521126761,0.05715745871214159,0.07622955442050333
1695488542,35.8581005,128.5610408,3,,,,,POINT (128.5610408 35.8581005),0.5,0.14285714285714285,0.0,0.09154929577464789,0.05680778955296143,0.1375453133021595
1695488550,35.8581399,128.5643252,3,,,,,POINT (128.5643252 35.8581399),0.0,0.07142857142857142,0.0,0.07042253521126761,0.020521474216500416,0.035019871031871444
1695488583,35.8582069,128.5613968,4,,,,,POINT (128.5613968 35.8582069),0.0,0.14285714285714285,0.0,0.09154929577464789,0.05680778955296143,0.06254531330215951
1695488592,35.8582195,128.5625198,3,,,,,POINT (128.5625198 35.8582195),0.5,0.5714285714285714,0.0,0.06338028169014084,0.02817880410316231,0.2347600198106454
1695488604,35.8582979,128.5617011,3,,,,,POINT (128.5617011 35.8582979),0.0,0.0,0.0,0.11267605633802817,0.05680778955296143,0.03105637970054985
1695488621,35.8583968,128.5620323,3,,,,,POINT (128.5620323 35.8583968),0.5,0.42857142857142855,0.0,0.13380281690140847,0.05680778955296143,0.21742458895608302
1695488638,35.8584198,128.5642337,3,,,,,POINT (128.5642337 35.8584198),0.0,0.07142857142857142,0.0,0.08450704225352113,0.020521474216500416,0.037836772440322144
1695488651,35.8584394,128.5612892,3,,,,,POINT (128.5612892 35.8584394),0.0,0.14285714285714285,0.0,0.06338028169014084,0.05680778955296143,0.056911510485258096
1695488671,35.8585064,128.562399,4,,,,,POINT (128.562399 35.8585064),0.5,0.42857142857142855,0.0,0.08450704225352113,0.02817880410316231,0.20327108620903572
1695488748,35.8587068,128.564147,3,,,,,POINT (128.564147 35.8587068),0.0,0.14285714285714285,0.0,0.08450704225352113,0.020521474216500416,0.05569391529746501
1695488759,35.8585752,128.5599312,3,,,,,POINT (128.5599312 35.8585752),0.0,0.0,0.0,0.07042253521126761,0.05715745871214159,0.022658125849074763
1695488787,35.8587566,128.5622936,3,,,,,POINT (128.5622936 35.8587566),1.0,0.2857142857142857,0.0,0.056338028169014086,0.02817880410316231,0.2369229976778486
1695488805,35.8588397,128.5622586,3,,,,,POINT (128.5622586 35.8588397),1.0,0.2857142857142857,0.0,0.06338028169014084,0.02817880410316231,0.23833144838207396
1695488822,35.8590022,128.5640578,4,,,,,POINT (128.5640578 35.8590022),0.0,0.07142857142857142,0.0,0.06338028169014084,0.16240645996075778,0.05489416818928469
1695488823,35.8591039,128.5643981,3,,,,,POINT (128.5643981 35.8591039),0.0,0.07142857142857142,0.0,0.04225352112676056,0.06959690365836049,0.03674738263124905
1695488835,35.8592627,128.5649294,3,,,,,POINT (128.5649294 35.8592627),0.0,0.07142857142857142,0.0,0.06338028169014084,0.06959690365836049,0.0409727347439251
1695488870,35.8593142,128.5638488,3,,,,,POINT (128.5638488 35.8593142),0.0,0.07142857142857142,0.0,0.035211267605633804,0.16240645996075778,0.049260365372383284
1697252921,35.837109,128.5536801,3,,,,,POINT (128.5536801 35.837109),0.0,0.0,0.0,0.04929577464788733,0.038016257492404955,0.015561593553438209
1697252956,35.8372737,128.5552644,3,,,,,POINT (128.5552644 35.8372737),0.0,0.0,0.0,0.04225352112676056,0.3828707413269307,0.06588131542439171
1697252959,35.8375468,128.5571375,3,,,,,POINT (128.5571375 35.8375468),0.5,0.0,0.0,0.06338028169014084,0.30844925267065126,0.13394344423862586
1697252988,35.8376361,128.5536361,3,,,,,POINT (128.5536361 35.8376361),0.5,0.0,0.0,0.06338028169014084,0.06835395012896704,0.09792914885737322
1697253018,35.8378721,128.5551648,4,,,,,POINT (128.5551648 35.8378721),0.0,0.0,0.0,0.04225352112676056,0.07665399174950664,0.01994880298777811
1697253073,35.8381594,128.5570252,3,,,,,POINT (128.5570252 35.8381594),0.5,0.14285714285714285,0.0,0.028169014084507043,0.30844925267065126,0.1626154764317848
1697253081,35.8383429,128.554973,3,,,,,POINT (128.554973 35.8383429),0.0,0.0,0.0,0.06338028169014084,0.019970780682406968,0.015671673440389215
1744953610,35.853096,128.5359548,3,,,,,POINT (128.5359548 35.853096),0.5,0.07142857142857142,0.0,0.07042253521126761,0.02158888533399775,0.11017998269949605
1744953622,35.8568055,128.5332619,4,,,,,POINT (128.5332619 35.8568055),0.5,0.0,0.0,0.04929577464788733,0.014796526525307836,0.08707863390837364
1744953627,35.8520353,128.5337786,4,,,,,POINT (128.5337786 35.8520353),0.0,0.0,0.0,0.09154929577464789,0.027546002021569062,0.022441759458164935
1744953629,35.8543738,128.5336046,4,,,,,POINT (128.5336046 35.8543738),0.0,0.42857142857142855,0.0,0.056338028169014086,0.00463063894606601,0.11910505861856985
1744953631,35.8531109,128.5351869,4,,,,,POINT (128.5351869 35.8531109),0.0,0.21428571428571427,0.0,0.04929577464788733,0.013930139782723797,0.0655201044684146
1744953632,35.8529025,128.532761,3,,,,,POINT (128.532761 35.8529025),0.0,0.0,0.0,0.09154929577464789,0.012657457296476977,0.020208477749401123
1744953633,35.8520418,128.5334381,4,,,,,POINT (128.5334381 35.8520418),0.0,0.07142857142857142,0.0,0.07746478873239437,0.027546002021569062,0.03748200090685709
1744953642,35.8513759,128.5351442,3,,,,,POINT (128.5351442 35.8513759),0.0,0.07142857142857142,0.0,0.1056338028169014,0.07407748215554756,0.05009552574385527
1744953643,35.8543135,128.5366219,4,,,,,POINT (128.5366219 35.8543135),0.0,0.2857142857142857,0.0,0.07042253521126761,0.05052790133383919,0.09309226367090083
1744953645,35.8508004,128.5351306,3,,,,,POINT (128.5351306 35.8508004),0.0,0.0,0.0,0.07042253521126761,0.24200361843874843,0.05038504980806579
1744953654,35.8513651,128.5357536,3,,,,,POINT (128.5357536 35.8513651),0.0,0.07142857142857142,0.0,0.06338028169014084,0.06953461441542962,0.04096339135748547
1744953665,35.8527853,128.5323062,3,,,,,POINT (128.5323062 35.8527853),0.0,0.0,0.0,0.06338028169014084,0.015476045539099242,0.014997463168893055
1744953666,35.853101,128.535574,3,,,,,POINT (128.535574 35.853101),0.0,0.07142857142857142,0.0,0.07042253521126761,0.02158888533399775,0.03517998269949604
1744953673,35.850783,128.5363108,3,,,,,POINT (128.5363108 35.850783),0.0,0.07142857142857142,0.0,0.04225352112676056,0.3406060743337174,0.07739875823255259
1744953678,35.8555664,128.535821,4,,,,,POINT (128.535821 35.8555664),0.0,0.2857142857142857,0.0,0.056338028169014086,0.013090650667768997,0.08465977466253959
1744953680,35.8567829,128.5358337,3,,,,,POINT (128.5358337 35.8567829),0.0,0.07142857142857142,0.0,0.06338028169014084,0.017659000370904124,0.033182049250806644
1744953682,35.8580386,128.532484,3,,,,,POINT (128.532484 35.8580386),0.0,0.42857142857142855,0.0,0.056338028169014086,0.013720621420138112,0.12046855598968068
1744953684,35.8503496,128.5320874,3,,,,,POINT (128.5320874 35.8503496),0.0,0.0,0.0,0.028169014084507043,0.024322533699896086,0.00928218287188582
1744953687,35.8531294,128.5344654,4,,,,,POINT (128.5344654 35.8531294),0.5,0.21428571428571427,0.0,0.06338028169014084,0.013930139782723797,0.14333700587686532
1744953693,35.8580407,128.5328878,3,,,,,POINT (128.5328878 35.8580407),0.0,0.21428571428571427,0.0,0.04929577464788733,0.013720621420138112,0.06548867671402675
1744953694,35.8520651,128.5327305,4,,,,,POINT (128.5327305 35.8520651),0.0,0.07142857142857142,0.0,0.04225352112676056,0.015476045539099242,0.028629253913359857
1744953696,35.8512613,128.5330948,3,,,,,POINT (128.5330948 35.8512613),0.0,0.21428571428571427,0.0,0.04929577464788733,0.016270233386467943,0.06587111850897621
1744953697,35.8531911,128.5320552,3,,,,,POINT (128.5320552 35.8531911),0.0,0.0,0.0,0.04225352112676056,0.014504899615222357,0.010626439167635468
1744953700,35.8580161,128.5362886,3,,,,,POINT (128.5362886 35.8580161),0.0,0.14285714285714285,0.0,0.06338028169014084,0.027679074495103213,0.05254220322657936
1744953701,35.8520157,128.5344359,4,,,,,POINT (128.5344359 35.8520157),0.5,0.21428571428571427,0.0,0.056338028169014086,0.00939151903644204,0.1412477620606977
1744953707,35.8530806,128.5363694,3,,,,,POINT (128.5363694 35.8530806),0.5,0.2857142857142857,0.0,0.06338028169014084,0.02158888533399775,0.16234296056669925
1744953723,35.856766,128.5366729,4,,,,,POINT (128.5366729 35.856766),0.5,0.2857142857142857,0.0,0.06338028169014084,0.0649945780045358,0.16885381446727996
1744953725,35.8514999,128.5327129,3,,,,,POINT (128.5327129 35.8514999),0.0,0.2857142857142857,0.0,0.056338028169014086,0.016270233386467943,0.08513671207034443
1744953728,35.8519695,128.5363464,3,,,,,POINT (128.5363464 35.8519695),0.0,0.07142857142857142,0.0,0.04225352112676056,0.010747725734800716,0.027920005942715077
1744953729,35.8531416,128.533988,3,,,,,POINT (128.533988 35.8531416),0.5,0.21428571428571427,0.0,0.07746478873239437,0.0073359740197230395,0.1451647824208659
1744953732,35.8567709,128.5362545,4,,,,,POINT (128.5362545 35.8567709),0.0,0.3571428571428571,0.0,0.07746478873239437,0.017659000370904124,0.10742752208782877
1744953737,35.8555429,128.5366542,4,,,,,POINT (128.5366542 35.8555429),0.0,0.07142857142857142,0.0,0.04929577464788733,0.0346979396417236,0.03292098873297886
1744953738,35.8543505,128.5345112,4,,,,,POINT (128.5345112 35.8543505),0.0,0.42857142857142855,0.0,0.056338028169014086,0.012919355249709082,0.12034836606411632
1744953740,35.8580388,128.5336873,3,,,,,POINT (128.5336873 35.8580388),0.0,0.0,0.0,0.056338028169014086,0.010272062425146734,0.012808414997574827
1744953750,35.853096,128.535769,3,,,,,POINT (128.535769 35.853096),0.5,0.07142857142857142,0.0,0.07042253521126761,0.02158888533399775,0.11017998269949605
1744953755,35.8508347,128.5337551,4,,,,,POINT (128.5337551 35.8508347),0.5,0.07142857142857142,0.0,0.04225352112676056,0.14462995942705223,0.12300234099655281
1744953759,35.8520715,128.5319522,3,,,,,POINT (128.5319522 35.8520715),0.0,0.14285714285714285,0.0,0.028169014084507043,0.012920770914321146,0.04328620416833529
1744953762,35.8580408,128.5320686,3,,,,,POINT (128.5320686 35.8580408),0.0,0.3571428571428571,0.0,0.09154929577464789,0.13722744917056212,0.12817969081622818
1744953768,35.8512566,128.5320129,3,,,,,POINT (128.5320129 35.8512566),0.5,0.0,0.0,0.028169014084507043,0.015231135561211922,0.0829184731510832
1744953772,35.8560006,128.5345486,1,,,,,POINT (128.5345486 35.8560006),0.0,0.0,0.0,0.07042253521126761,0.0008748807302564334,0.014215739151791989
1744953774,35.8519957,128.5351491,3,,,,,POINT (128.5351491 35.8519957),0.0,0.21428571428571427,0.0,0.04929577464788733,0.00939151903644204,0.06483931135647233
1744953789,35.8568376,128.5324519,4,,,,,POINT (128.5324519 35.8568376),0.0,0.07142857142857142,0.0,0.056338028169014086,0.014796526525307836,0.031344227469741845
1744953791,35.8513557,128.5363572,3,,,,,POINT (128.5363572 35.8513557),0.0,0.0,0.0,0.035211267605633804,0.06953461441542962,0.017472445683441203
1744953796,35.8530883,128.5361747,3,,,,,POINT (128.5361747 35.8530883),0.5,0.42857142857142855,0.0,0.07042253521126761,0.02158888533399775,0.19946569698521033
1744953800,35.854328,128.5357949,4,,,,,POINT (128.5357949 35.854328),0.0,0.07142857142857142,0.0,0.056338028169014086,0.02207587396054826,0.03243612958502791
1744953815,35.8508315,128.5343993,3,,,,,POINT (128.5343993 35.8508315),0.5,0.0,0.0,0.04929577464788733,0.24200361843874843,0.12115969769538973
1744953817,35.8520487,128.5331196,4,,,,,POINT (128.5331196 35.8520487),0.0,0.14285714285714285,0.0,0.04929577464788733,0.015476045539099242,0.04789484747472807
1744953823,35.8543384,128.5352028,3,,,,,POINT (128.5352028 35.8543384),0.0,0.21428571428571427,0.0,0.035211267605633804,0.012919355249709082,0.0625515853800117
1744953827,35.8580419,128.5332852,4,,,,,POINT (128.5332852 35.8580419),0.0,0.14285714285714285,0.0,0.035211267605633804,0.013720621420138112,0.04481463244843319
1744953830,35.8580193,128.5359032,3,,,,,POINT (128.5359032 35.8580193),0.0,0.07142857142857142,0.0,0.028169014084507043,0.027679074495103213,0.027642806848309748
1744953831,35.8555864,128.5336421,4,,,,,POINT (128.5336421 35.8555864),0.0,0.07142857142857142,0.0,0.07746478873239437,0.002475997406502431,0.03372150021459709
1744953848,35.8499179,128.5343701,3,,,,,POINT (128.5343701 35.8499179),0.0,0.0,0.0,0.04225352112676056,0.07044630242559975,0.019017649589192075
1744953851,35.8531721,128.532771,3,,,,,POINT (128.532771 35.8531721),0.0,0.07142857142857142,0.0,0.04929577464788733,0.012657457296476977,0.029614916381191868
1744953855,35.8580265,128.5345889,3,,,,,POINT (128.5345889 35.8580265),0.5,0.21428571428571427,0.0,0.04225352112676056,0.02684807936782081,0.1410493447019538
1744953858,35.8519825,128.5357563,3,,,,,POINT (128.5357563 35.8519825),0.0,0.14285714285714285,0.0,0.06338028169014084,0.010747725734800716,0.050002500912533984
1744953860,35.8519875,128.5355517,3,,,,,POINT (128.5355517 35.8519875),0.0,0.07142857142857142,0.0,0.07042253521126761,0.010747725734800716,0.033553808759616485
1744953861,35.8543732,128.5332129,4,,,,,POINT (128.5332129 35.8543732),0.0,0.21428571428571427,0.0,0.06338028169014084,0.02211551256968609,0.06956481179490966
1744953862,35.8556039,128.5324296,3,,,,,POINT (128.5324296 35.8556039),0.0,0.07142857142857142,0.0,0.028169014084507043,0.009431157645579872,0.024905619320881246
1744953865,35.8568354,128.5320227,3,,,,,POINT (128.5320227 35.8568354),0.0,0.14285714285714285,0.0,0.056338028169014086,0.14282215571744467,0.06840521470570522
1744953867,35.8562488,128.5316494,3,,,,,POINT (128.5316494 35.8562488),0.0,0.07142857142857142,0.0,0.035211267605633804,0.07650959395907596,0.03637583547213101
1744953868,35.8555631,128.5362379,4,,,,,POINT (128.5362379 35.8555631),0.0,0.3571428571428571,0.0,0.09154929577464789,0.013090650667768997,0.1095591710408092
1744953871,35.8519818,128.5359347,3,,,,,POINT (128.5359347 35.8519818),0.0,0.14285714285714285,0.0,0.04929577464788733,0.010747725734800716,0.047185599504083284
